,Node,Time,Value
171,Pattani,4348,0.0
172,Pattani,4349,0.0
173,Pattani,4350,0.0
174,Pattani,4351,0.72
175,Pattani,4352,1.44
176,Pattani,4353,2.16
177,Pattani,4354,3.6
178,Pattani,4355,4.32
179,Pattani,4356,5.04
180,Pattani,4357,4.32
181,Pattani,4358,3.6
182,Pattani,4359,2.88
183,Pattani,4360,2.16
184,Pattani,4361,1.44
185,Pattani,4362,0.72
186,Pattani,4363,0.0
187,Pattani,4364,0.0
188,Pattani,4365,0.0
189,Pattani,4366,0.0
190,Pattani,4367,0.0
191,Pattani,4368,0.0
192,SakonNakhon,4345,0.0
193,SakonNakhon,4346,0.0
194,SakonNakhon,4347,0.0
195,SakonNakhon,4348,0.0
196,SakonNakhon,4349,0.0
197,SakonNakhon,4350,0.0
198,SakonNakhon,4351,1.2
199,SakonNakhon,4352,2.16
200,SakonNakhon,4353,3.36
201,SakonNakhon,4354,5.52
202,SakonNakhon,4355,6.48
203,SakonNakhon,4356,7.68
204,SakonNakhon,4357,6.48
205,SakonNakhon,4358,5.52
206,SakonNakhon,4359,4.32
207,SakonNakhon,4360,3.36
208,SakonNakhon,4361,2.16
209,SakonNakhon,4362,1.2
210,SakonNakhon,4363,0.0
211,SakonNakhon,4364,0.0
212,SakonNakhon,4365,0.0
213,SakonNakhon,4366,0.0
214,SakonNakhon,4367,0.0
215,SakonNakhon,4368,0.0
216,Salokbat,4345,0.0
217,Salokbat,4346,0.0
218,Salokbat,4347,0.0
219,Salokbat,4348,0.0
220,Salokbat,4349,0.0
221,Salokbat,4350,0.0
222,Salokbat,4351,3.6
223,Salokbat,4352,7.2
224,Salokbat,4353,10.8
225,Salokbat,4354,18.0
226,Salokbat,4355,21.6
227,Salokbat,4356,25.2
228,Salokbat,4357,21.6
229,Salokbat,4358,18.0
230,Salokbat,4359,14.4
231,Salokbat,4360,10.8
232,Salokbat,4361,7.2
233,Salokbat,4362,3.6
234,Salokbat,4363,0.0
235,Salokbat,4364,0.0
236,Salokbat,4365,0.0
237,Salokbat,4366,0.0
238,Salokbat,4367,0.0
239,Salokbat,4368,0.0
240,Ubon2,4345,0.0
241,Ubon2,4346,0.0
242,Ubon2,4347,0.0
243,Ubon2,4348,0.0
244,Ubon2,4349,0.0
245,Ubon2,4350,0.0
246,Ubon2,4351,4.32
247,Ubon2,4352,8.88
248,Ubon2,4353,13.2
249,Ubon2,4354,22.08
250,Ubon2,4355,26.4
251,Ubon2,4356,30.72
252,Ubon2,4357,26.4
253,Ubon2,4358,22.08
254,Ubon2,4359,17.52
255,Ubon2,4360,13.2
256,Ubon2,4361,8.88
257,Ubon2,4362,4.32
258,Ubon2,4363,0.0
259,Ubon2,4364,0.0
260,Ubon2,4365,0.0
261,Ubon2,4366,0.0
262,Ubon2,4367,0.0
263,Ubon2,4368,0.0
264,Thalan2,4345,0.0
265,Thalan2,4346,0.0
266,Thalan2,4347,0.0
267,Thalan2,4348,0.0
268,Thalan2,4349,0.0
269,Thalan2,4350,0.0
270,Thalan2,4351,2.88
271,Thalan2,4352,5.76
272,Thalan2,4353,8.4
273,Thalan2,4354,14.16
274,Thalan2,4355,17.04
275,Thalan2,4356,19.68
276,Thalan2,4357,17.04
277,Thalan2,4358,14.16
278,Thalan2,4359,11.28
279,Thalan2,4360,8.4
280,Thalan2,4361,5.76
281,Thalan2,4362,2.88
282,Thalan2,4363,0.0
283,Thalan2,4364,0.0
284,Thalan2,4365,0.0
285,Thalan2,4366,0.0
286,Thalan2,4367,0.0
287,Thalan2,4368,0.0
288,ThatPhanom,4345,0.0
289,ThatPhanom,4346,0.0
290,ThatPhanom,4347,0.0
291,ThatPhanom,4348,0.0
292,ThatPhanom,4349,0.0
293,ThatPhanom,4350,0.0
294,ThatPhanom,4351,1.2
295,ThatPhanom,4352,2.64
296,ThatPhanom,4353,3.84
297,ThatPhanom,4354,6.24
298,ThatPhanom,4355,7.68
299,ThatPhanom,4356,8.88
300,ThatPhanom,4357,7.68
301,ThatPhanom,4358,6.24
302,ThatPhanom,4359,5.04
303,ThatPhanom,4360,3.84
304,ThatPhanom,4361,2.64
305,ThatPhanom,4362,1.2
306,ThatPhanom,4363,0.0
307,ThatPhanom,4364,0.0
308,ThatPhanom,4365,0.0
309,ThatPhanom,4366,0.0
310,ThatPhanom,4367,0.0
311,ThatPhanom,4368,0.0
312,Pangnga2,4345,0.0
313,Pangnga2,4346,0.0
314,Pangnga2,4347,0.0
315,Pangnga2,4348,0.0
316,Pangnga2,4349,0.0
317,Pangnga2,4350,0.0
318,Pangnga2,4351,0.48
319,Pangnga2,4352,1.2
320,Pangnga2,4353,1.68
321,Pangnga2,4354,2.88
322,Pangnga2,4355,3.36
323,Pangnga2,4356,4.08
324,Pangnga2,4357,3.36
325,Pangnga2,4358,2.88
326,Pangnga2,4359,2.4
327,Pangnga2,4360,1.68
328,Pangnga2,4361,1.2
329,Pangnga2,4362,0.48
330,Pangnga2,4363,0.0
331,Pangnga2,4364,0.0
332,Pangnga2,4365,0.0
333,Pangnga2,4366,0.0
334,Pangnga2,4367,0.0
335,Pangnga2,4368,0.0
336,ChonBuri3,4345,0.0
337,ChonBuri3,4346,0.0
338,ChonBuri3,4347,0.0
339,ChonBuri3,4348,0.0
340,ChonBuri3,4349,0.0
341,ChonBuri3,4350,0.0
342,ChonBuri3,4351,0.48
343,ChonBuri3,4352,0.96
344,ChonBuri3,4353,1.44
345,ChonBuri3,4354,2.4
346,ChonBuri3,4355,2.88
347,ChonBuri3,4356,3.36
348,ChonBuri3,4357,2.88
349,ChonBuri3,4358,2.4
350,ChonBuri3,4359,1.92
351,ChonBuri3,4360,1.44
352,ChonBuri3,4361,0.96
353,ChonBuri3,4362,0.48
354,ChonBuri3,4363,0.0
355,ChonBuri3,4364,0.0
356,ChonBuri3,4365,0.0
357,ChonBuri3,4366,0.0
358,ChonBuri3,4367,0.0
359,ChonBuri3,4368,0.0
360,Sukhothai,4369,0.0
361,Sukhothai,4370,0.0
362,Sukhothai,4371,0.0
363,Sukhothai,4372,0.0
364,Sukhothai,4373,0.0
365,Sukhothai,4374,0.0
366,Sukhothai,4375,0.72
367,Sukhothai,4376,1.68
368,Sukhothai,4377,2.4
369,Sukhothai,4378,3.84
370,Sukhothai,4379,4.8
371,Sukhothai,4380,5.52
372,Sukhothai,4381,4.8
373,Sukhothai,4382,3.84
374,Sukhothai,4383,3.12
375,Sukhothai,4384,2.4
376,Sukhothai,4385,1.68
377,Sukhothai,4386,0.72
378,Sukhothai,4387,0.0
379,Sukhothai,4388,0.0
380,Sukhothai,4389,0.0
381,Sukhothai,4390,0.0
382,Sukhothai,4391,0.0
383,Sukhothai,4392,0.0
384,Phrae,4369,0.0
385,Phrae,4370,0.0
386,Phrae,4371,0.0
387,Phrae,4372,0.0
388,Phrae,4373,0.0
389,Phrae,4374,0.0
390,Phrae,4375,1.44
391,Phrae,4376,2.64
392,Phrae,4377,4.08
393,Phrae,4378,6.72
394,Phrae,4379,8.16
395,Phrae,4380,9.36
396,Phrae,4381,8.16
397,Phrae,4382,6.72
398,Phrae,4383,5.28
399,Phrae,4384,4.08
400,Phrae,4385,2.64
401,Phrae,4386,1.44
402,Phrae,4387,0.0
403,Phrae,4388,0.0
404,Phrae,4389,0.0
405,Phrae,4390,0.0
406,Phrae,4391,0.0
407,Phrae,4392,0.0
408,NakhonNayok,4369,0.0
409,NakhonNayok,4370,0.0
410,NakhonNayok,4371,0.0
411,NakhonNayok,4372,0.0
412,NakhonNayok,4373,0.0
413,NakhonNayok,4374,0.0
414,NakhonNayok,4375,1.2
415,NakhonNayok,4376,2.4
416,NakhonNayok,4377,3.6
417,NakhonNayok,4378,6.0
418,NakhonNayok,4379,7.2
419,NakhonNayok,4380,8.16
420,NakhonNayok,4381,7.2
421,NakhonNayok,4382,6.0
422,NakhonNayok,4383,4.8
423,NakhonNayok,4384,3.6
424,NakhonNayok,4385,2.4
425,NakhonNayok,4386,1.2
426,NakhonNayok,4387,0.0
427,NakhonNayok,4388,0.0
428,NakhonNayok,4389,0.0
429,NakhonNayok,4390,0.0
430,NakhonNayok,4391,0.0
431,NakhonNayok,4392,0.0
432,NakhonChaisi,4369,0.0
433,NakhonChaisi,4370,0.0
434,NakhonChaisi,4371,0.0
435,NakhonChaisi,4372,0.0
436,NakhonChaisi,4373,0.0
437,NakhonChaisi,4374,0.0
438,NakhonChaisi,4375,8.64
439,NakhonChaisi,4376,17.28
440,NakhonChaisi,4377,25.92
441,NakhonChaisi,4378,42.96
442,NakhonChaisi,4379,51.6
443,NakhonChaisi,4380,60.24
444,NakhonChaisi,4381,51.6
445,NakhonChaisi,4382,42.96
446,NakhonChaisi,4383,34.56
447,NakhonChaisi,4384,25.92
448,NakhonChaisi,4385,17.28
449,NakhonChaisi,4386,8.64
450,NakhonChaisi,4387,0.0
451,NakhonChaisi,4388,0.0
452,NakhonChaisi,4389,0.0
453,NakhonChaisi,4390,0.0
454,NakhonChaisi,4391,0.0
455,NakhonChaisi,4392,0.0
456,NakhonPhanom,4369,0.0
457,NakhonPhanom,4370,0.0
458,NakhonPhanom,4371,0.0
459,NakhonPhanom,4372,0.0
460,NakhonPhanom,4373,0.0
461,NakhonPhanom,4374,0.0
462,NakhonPhanom,4375,1.44
463,NakhonPhanom,4376,2.88
464,NakhonPhanom,4377,4.32
465,NakhonPhanom,4378,7.2
466,NakhonPhanom,4379,8.64
467,NakhonPhanom,4380,10.08
468,NakhonPhanom,4381,8.64
469,NakhonPhanom,4382,7.2
470,NakhonPhanom,4383,5.76
471,NakhonPhanom,4384,4.32
472,NakhonPhanom,4385,2.88
473,NakhonPhanom,4386,1.44
474,NakhonPhanom,4387,0.0
475,NakhonPhanom,4388,0.0
476,NakhonPhanom,4389,0.0
477,NakhonPhanom,4390,0.0
478,NakhonPhanom,4391,0.0
479,NakhonPhanom,4392,0.0
480,PranBuri,4369,0.0
481,PranBuri,4370,0.0
482,PranBuri,4371,0.0
483,PranBuri,4372,0.0
484,PranBuri,4373,0.0
485,PranBuri,4374,0.0
486,PranBuri,4375,0.48
487,PranBuri,4376,0.72
488,PranBuri,4377,1.2
489,PranBuri,4378,1.92
490,PranBuri,4379,2.4
491,PranBuri,4380,2.64
492,PranBuri,4381,2.4
493,PranBuri,4382,1.92
494,PranBuri,4383,1.68
495,PranBuri,4384,1.2
496,PranBuri,4385,0.72
