,Node,Time,Value
0,Chaiyaphum1,2161,17.4
1,Chaiyaphum1,2162,17.4
2,Chaiyaphum1,2163,17.4
3,Chaiyaphum1,2164,17.4
4,Chaiyaphum1,2165,17.4
5,Chaiyaphum1,2166,17.4
6,Chaiyaphum1,2167,17.4
7,Chaiyaphum1,2168,17.4
8,Chaiyaphum1,2169,17.4
9,Chaiyaphum1,2170,17.4
10,Chaiyaphum1,2171,17.4
11,Chaiyaphum1,2172,17.4
12,Chaiyaphum1,2173,17.4
13,Chaiyaphum1,2174,17.4
14,Chaiyaphum1,2175,17.4
15,Chaiyaphum1,2176,17.4
16,Chaiyaphum1,2177,17.4
17,Chaiyaphum1,2178,17.4
18,Chaiyaphum1,2179,17.4
19,Chaiyaphum1,2180,17.4
20,Chaiyaphum1,2181,17.4
21,Chaiyaphum1,2182,17.4
22,Chaiyaphum1,2183,17.4
23,Chaiyaphum1,2184,17.4
24,NakhonRatchasima2,2161,22.8
25,NakhonRatchasima2,2162,22.8
26,NakhonRatchasima2,2163,22.8
27,NakhonRatchasima2,2164,22.8
28,NakhonRatchasima2,2165,22.8
29,NakhonRatchasima2,2166,22.8
30,NakhonRatchasima2,2167,22.8
31,NakhonRatchasima2,2168,22.8
32,NakhonRatchasima2,2169,22.8
33,NakhonRatchasima2,2170,22.8
34,NakhonRatchasima2,2171,22.8
35,NakhonRatchasima2,2172,22.8
36,NakhonRatchasima2,2173,22.8
37,NakhonRatchasima2,2174,22.8
38,NakhonRatchasima2,2175,22.8
39,NakhonRatchasima2,2176,22.8
40,NakhonRatchasima2,2177,22.8
41,NakhonRatchasima2,2178,22.8
42,NakhonRatchasima2,2179,22.8
43,NakhonRatchasima2,2180,22.8
44,NakhonRatchasima2,2181,22.8
45,NakhonRatchasima2,2182,22.8
46,NakhonRatchasima2,2183,22.8
47,NakhonRatchasima2,2184,22.8
48,Chaiyaphum1,2185,17.5
49,Chaiyaphum1,2186,17.5
50,Chaiyaphum1,2187,17.5
51,Chaiyaphum1,2188,17.5
52,Chaiyaphum1,2189,17.5
53,Chaiyaphum1,2190,17.5
54,Chaiyaphum1,2191,17.5
