,Node,Time,Value
0,NakhonNayok,6553,0.0
1,NakhonNayok,6554,0.0
2,NakhonNayok,6555,0.0
3,NakhonNayok,6556,0.0
4,NakhonNayok,6557,0.0
5,NakhonNayok,6558,2.4
6,NakhonNayok,6559,3.6
7,NakhonNayok,6560,4.8
8,NakhonNayok,6561,6.0
9,NakhonNayok,6562,7.2
10,NakhonNayok,6563,8.16
11,NakhonNayok,6564,9.36
12,NakhonNayok,6565,8.16
13,NakhonNayok,6566,7.2
14,NakhonNayok,6567,6.0
15,NakhonNayok,6568,4.8
16,NakhonNayok,6569,3.6
17,NakhonNayok,6570,2.4
18,NakhonNayok,6571,0.0
19,NakhonNayok,6572,0.0
20,NakhonNayok,6573,0.0
21,NakhonNayok,6574,0.0
22,NakhonNayok,6575,0.0
23,NakhonNayok,6576,0.0
24,LopBuri2,6553,0.0
25,LopBuri2,6554,0.0
26,LopBuri2,6555,0.0
27,LopBuri2,6556,0.0
28,LopBuri2,6557,0.0
29,LopBuri2,6558,10.8
30,LopBuri2,6559,16.32
31,LopBuri2,6560,21.6
32,LopBuri2,6561,27.12
33,LopBuri2,6562,32.4
34,LopBuri2,6563,37.92
35,LopBuri2,6564,43.2
36,LopBuri2,6565,37.92
37,LopBuri2,6566,32.4
38,LopBuri2,6567,27.12
39,LopBuri2,6568,21.6
40,LopBuri2,6569,16.32
41,LopBuri2,6570,10.8
42,LopBuri2,6571,0.0
43,LopBuri2,6572,0.0
44,LopBuri2,6573,0.0
45,LopBuri2,6574,0.0
46,LopBuri2,6575,0.0
47,LopBuri2,6576,0.0
48,Thalan2,6553,0.0
49,Thalan2,6554,0.0
50,Thalan2,6555,0.0
51,Thalan2,6556,0.0
52,Thalan2,6557,0.0
53,Thalan2,6558,5.76
54,Thalan2,6559,8.4
55,Thalan2,6560,11.28
56,Thalan2,6561,14.16
57,Thalan2,6562,17.04
58,Thalan2,6563,19.68
59,Thalan2,6564,22.56
60,Thalan2,6565,19.68
61,Thalan2,6566,17.04
62,Thalan2,6567,14.16
63,Thalan2,6568,11.28
64,Thalan2,6569,8.4
65,Thalan2,6570,5.76
66,Thalan2,6571,0.0
67,Thalan2,6572,0.0
68,Thalan2,6573,0.0
69,Thalan2,6574,0.0
70,Thalan2,6575,0.0
71,Thalan2,6576,0.0
72,NakhonPhanom,6553,0.0
73,NakhonPhanom,6554,0.0
74,NakhonPhanom,6555,0.0
75,NakhonPhanom,6556,0.0
76,NakhonPhanom,6557,0.0
77,NakhonPhanom,6558,2.88
78,NakhonPhanom,6559,4.32
79,NakhonPhanom,6560,5.76
80,NakhonPhanom,6561,7.2
81,NakhonPhanom,6562,8.64
82,NakhonPhanom,6563,10.08
83,NakhonPhanom,6564,11.52
84,NakhonPhanom,6565,10.08
85,NakhonPhanom,6566,8.64
86,NakhonPhanom,6567,7.2
87,NakhonPhanom,6568,5.76
88,NakhonPhanom,6569,4.32
89,NakhonPhanom,6570,2.88
90,NakhonPhanom,6571,0.0
91,NakhonPhanom,6572,0.0
92,NakhonPhanom,6573,0.0
93,NakhonPhanom,6574,0.0
94,NakhonPhanom,6575,0.0
95,NakhonPhanom,6576,0.0
96,NakhonChaisi,6553,0.0
97,NakhonChaisi,6554,0.0
98,NakhonChaisi,6555,0.0
99,NakhonChaisi,6556,0.0
100,NakhonChaisi,6557,0.0
101,NakhonChaisi,6558,17.28
102,NakhonChaisi,6559,25.92
103,NakhonChaisi,6560,34.56
104,NakhonChaisi,6561,42.96
105,NakhonChaisi,6562,51.6
106,NakhonChaisi,6563,60.24
107,NakhonChaisi,6564,68.88
108,NakhonChaisi,6565,60.24
109,NakhonChaisi,6566,51.6
110,NakhonChaisi,6567,42.96
111,NakhonChaisi,6568,34.56
112,NakhonChaisi,6569,25.92
113,NakhonChaisi,6570,17.28
114,NakhonChaisi,6571,0.0
115,NakhonChaisi,6572,0.0
116,NakhonChaisi,6573,0.0
117,NakhonChaisi,6574,0.0
118,NakhonChaisi,6575,0.0
119,NakhonChaisi,6576,0.0
120,Salokbat,6553,0.0
121,Salokbat,6554,0.0
122,Salokbat,6555,0.0
123,Salokbat,6556,0.0
124,Salokbat,6557,0.0
125,Salokbat,6558,7.2
126,Salokbat,6559,10.8
127,Salokbat,6560,14.4
128,Salokbat,6561,18.0
129,Salokbat,6562,21.6
130,Salokbat,6563,25.2
131,Salokbat,6564,28.8
132,Salokbat,6565,25.2
133,Salokbat,6566,21.6
134,Salokbat,6567,18.0
135,Salokbat,6568,14.4
136,Salokbat,6569,10.8
137,Salokbat,6570,7.2
138,Salokbat,6571,0.0
139,Salokbat,6572,0.0
140,Salokbat,6573,0.0
141,Salokbat,6574,0.0
142,Salokbat,6575,0.0
143,Salokbat,6576,0.0
144,ThatPhanom,6553,0.0
145,ThatPhanom,6554,0.0
146,ThatPhanom,6555,0.0
147,ThatPhanom,6556,0.0
148,ThatPhanom,6557,0.0
149,ThatPhanom,6558,2.64
150,ThatPhanom,6559,3.84
151,ThatPhanom,6560,5.04
152,ThatPhanom,6561,6.24
153,ThatPhanom,6562,7.68
154,ThatPhanom,6563,8.88
155,ThatPhanom,6564,10.08
156,ThatPhanom,6565,8.88
157,ThatPhanom,6566,7.68
158,ThatPhanom,6567,6.24
159,ThatPhanom,6568,5.04
160,ThatPhanom,6569,3.84
161,ThatPhanom,6570,2.64
162,ThatPhanom,6571,0.0
163,ThatPhanom,6572,0.0
164,ThatPhanom,6573,0.0
165,ThatPhanom,6574,0.0
166,ThatPhanom,6575,0.0
167,ThatPhanom,6576,0.0
168,Phrae,6553,0.0
169,Phrae,6554,0.0
170,Phrae,6555,0.0
171,Phrae,6556,0.0
172,Phrae,6557,0.0
173,Phrae,6558,2.64
174,Phrae,6559,4.08
175,Phrae,6560,5.28
176,Phrae,6561,6.72
177,Phrae,6562,8.16
178,Phrae,6563,9.36
179,Phrae,6564,10.8
180,Phrae,6565,9.36
181,Phrae,6566,8.16
182,Phrae,6567,6.72
183,Phrae,6568,5.28
184,Phrae,6569,4.08
185,Phrae,6570,2.64
186,Phrae,6571,0.0
187,Phrae,6572,0.0
188,Phrae,6573,0.0
189,Phrae,6574,0.0
190,Phrae,6575,0.0
191,Phrae,6576,0.0
192,ChonBuri3,6553,0.0
193,ChonBuri3,6554,0.0
194,ChonBuri3,6555,0.0
195,ChonBuri3,6556,0.0
196,ChonBuri3,6557,0.0
197,ChonBuri3,6558,0.96
198,ChonBuri3,6559,1.44
199,ChonBuri3,6560,1.92
200,ChonBuri3,6561,2.4
201,ChonBuri3,6562,2.88
202,ChonBuri3,6563,3.36
203,ChonBuri3,6564,3.84
204,ChonBuri3,6565,3.36
205,ChonBuri3,6566,2.88
206,ChonBuri3,6567,2.4
207,ChonBuri3,6568,1.92
208,ChonBuri3,6569,1.44
209,ChonBuri3,6570,0.96
210,ChonBuri3,6571,0.0
211,ChonBuri3,6572,0.0
212,ChonBuri3,6573,0.0
213,ChonBuri3,6574,0.0
214,ChonBuri3,6575,0.0
215,ChonBuri3,6576,0.0
216,SakonNakhon,6553,0.0
217,SakonNakhon,6554,0.0
218,SakonNakhon,6555,0.0
219,SakonNakhon,6556,0.0
220,SakonNakhon,6557,0.0
221,SakonNakhon,6558,2.16
222,SakonNakhon,6559,3.36
223,SakonNakhon,6560,4.32
224,SakonNakhon,6561,5.52
225,SakonNakhon,6562,6.48
226,SakonNakhon,6563,7.68
227,SakonNakhon,6564,8.64
228,SakonNakhon,6565,7.68
229,SakonNakhon,6566,6.48
230,SakonNakhon,6567,5.52
231,SakonNakhon,6568,4.32
232,SakonNakhon,6569,3.36
233,SakonNakhon,6570,2.16
234,SakonNakhon,6571,0.0
235,SakonNakhon,6572,0.0
236,SakonNakhon,6573,0.0
237,SakonNakhon,6574,0.0
238,SakonNakhon,6575,0.0
239,SakonNakhon,6576,0.0
240,Sukhothai,6553,0.0
241,Sukhothai,6554,0.0
242,Sukhothai,6555,0.0
243,Sukhothai,6556,0.0
244,Sukhothai,6557,0.0
245,Sukhothai,6558,1.68
246,Sukhothai,6559,2.4
247,Sukhothai,6560,3.12
248,Sukhothai,6561,3.84
249,Sukhothai,6562,4.8
250,Sukhothai,6563,5.52
251,Sukhothai,6564,6.24
252,Sukhothai,6565,5.52
253,Sukhothai,6566,4.8
254,Sukhothai,6567,3.84
255,Sukhothai,6568,3.12
256,Sukhothai,6569,2.4
257,Sukhothai,6570,1.68
258,Sukhothai,6571,0.0
259,Sukhothai,6572,0.0
260,Sukhothai,6573,0.0
261,Sukhothai,6574,0.0
262,Sukhothai,6575,0.0
263,Sukhothai,6576,0.0
264,Pattani,6553,0.0
265,Pattani,6554,0.0
266,Pattani,6555,0.0
267,Pattani,6556,0.0
268,Pattani,6557,0.0
269,Pattani,6558,1.44
270,Pattani,6559,2.16
271,Pattani,6560,2.88
272,Pattani,6561,3.6
273,Pattani,6562,4.32
274,Pattani,6563,5.04
275,Pattani,6564,5.76
276,Pattani,6565,5.04
277,Pattani,6566,4.32
278,Pattani,6567,3.6
279,Pattani,6568,2.88
280,Pattani,6569,2.16
281,Pattani,6570,1.44
282,Pattani,6571,0.0
283,Pattani,6572,0.0
284,Pattani,6573,0.0
285,Pattani,6574,0.0
286,Pattani,6575,0.0
287,Pattani,6576,0.0
288,Pangnga2,6553,0.0
289,Pangnga2,6554,0.0
290,Pangnga2,6555,0.0
291,Pangnga2,6556,0.0
292,Pangnga2,6557,0.0
293,Pangnga2,6558,1.2
294,Pangnga2,6559,1.68
295,Pangnga2,6560,2.4
296,Pangnga2,6561,2.88
297,Pangnga2,6562,3.36
298,Pangnga2,6563,4.08
299,Pangnga2,6564,4.56
300,Pangnga2,6565,4.08
301,Pangnga2,6566,3.36
302,Pangnga2,6567,2.88
303,Pangnga2,6568,2.4
304,Pangnga2,6569,1.68
305,Pangnga2,6570,1.2
306,Pangnga2,6571,0.0
307,Pangnga2,6572,0.0
308,Pangnga2,6573,0.0
309,Pangnga2,6574,0.0
310,Pangnga2,6575,0.0
311,Pangnga2,6576,0.0
312,Ubon2,6553,0.0
313,Ubon2,6554,0.0
314,Ubon2,6555,0.0
315,Ubon2,6556,0.0
316,Ubon2,6557,0.0
317,Ubon2,6558,8.88
318,Ubon2,6559,13.2
319,Ubon2,6560,17.52
320,Ubon2,6561,22.08
321,Ubon2,6562,26.4
322,Ubon2,6563,30.72
323,Ubon2,6564,35.28
324,Ubon2,6565,30.72
325,Ubon2,6566,26.4
326,Ubon2,6567,22.08
327,Ubon2,6568,17.52
328,Ubon2,6569,13.2
329,Ubon2,6570,8.88
330,Ubon2,6571,0.0
331,Ubon2,6572,0.0
332,Ubon2,6573,0.0
333,Ubon2,6574,0.0
334,Ubon2,6575,0.0
335,Ubon2,6576,0.0
336,PranBuri,6553,0.0
337,PranBuri,6554,0.0
338,PranBuri,6555,0.0
339,PranBuri,6556,0.0
340,PranBuri,6557,0.0
341,PranBuri,6558,0.72
342,PranBuri,6559,1.2
343,PranBuri,6560,1.68
344,PranBuri,6561,1.92
345,PranBuri,6562,2.4
346,PranBuri,6563,2.64
347,PranBuri,6564,3.12
348,PranBuri,6565,2.64
349,PranBuri,6566,2.4
350,PranBuri,6567,1.92
351,PranBuri,6568,1.68
352,PranBuri,6569,1.2
353,PranBuri,6570,0.72
354,PranBuri,6571,0.0
355,PranBuri,6572,0.0
356,PranBuri,6573,0.0
357,PranBuri,6574,0.0
358,PranBuri,6575,0.0
359,PranBuri,6576,0.0
