,Node,Time,Value
0,BhumibolDam,6553,0.0
1,BhumibolDam,6554,0.0
2,BhumibolDam,6555,0.0
3,BhumibolDam,6556,0.0
4,BhumibolDam,6557,0.0
5,BhumibolDam,6558,0.0
6,BhumibolDam,6559,0.0
7,BhumibolDam,6560,0.0
8,BhumibolDam,6561,0.0
9,BhumibolDam,6562,0.0
10,BhumibolDam,6563,0.0
11,BhumibolDam,6564,0.0
12,BhumibolDam,6565,0.0
13,BhumibolDam,6566,0.0
14,BhumibolDam,6567,0.0
15,BhumibolDam,6568,0.0
16,BhumibolDam,6569,0.0
17,BhumibolDam,6570,0.0
18,BhumibolDam,6571,0.0
19,BhumibolDam,6572,0.0
20,BhumibolDam,6573,0.0
21,BhumibolDam,6574,0.0
22,BhumibolDam,6575,0.0
23,BhumibolDam,6576,0.0
24,ChulabhornDam,6553,7.9
25,ChulabhornDam,6554,7.9
26,ChulabhornDam,6555,7.9
27,ChulabhornDam,6556,7.9
28,ChulabhornDam,6557,7.9
29,ChulabhornDam,6558,7.9
30,ChulabhornDam,6559,7.9
31,ChulabhornDam,6560,7.9
32,ChulabhornDam,6561,7.9
33,ChulabhornDam,6562,7.9
34,ChulabhornDam,6563,7.9
35,ChulabhornDam,6564,7.9
36,ChulabhornDam,6565,7.9
37,ChulabhornDam,6566,7.9
38,ChulabhornDam,6567,7.9
39,ChulabhornDam,6568,7.9
40,ChulabhornDam,6569,7.9
41,ChulabhornDam,6570,7.9
42,ChulabhornDam,6571,7.9
43,ChulabhornDam,6572,7.9
44,ChulabhornDam,6573,7.9
45,ChulabhornDam,6574,7.9
46,ChulabhornDam,6575,7.9
47,ChulabhornDam,6576,7.9
48,Sirindhorn,6553,36.0
49,Sirindhorn,6554,36.0
50,Sirindhorn,6555,36.0
51,Sirindhorn,6556,36.0
52,Sirindhorn,6557,36.0
53,Sirindhorn,6558,36.0
54,Sirindhorn,6559,36.0
55,Sirindhorn,6560,36.0
56,Sirindhorn,6561,36.0
57,Sirindhorn,6562,36.0
58,Sirindhorn,6563,36.0
59,Sirindhorn,6564,36.0
60,Sirindhorn,6565,36.0
61,Sirindhorn,6566,36.0
62,Sirindhorn,6567,36.0
63,Sirindhorn,6568,36.0
64,Sirindhorn,6569,36.0
65,Sirindhorn,6570,36.0
66,Sirindhorn,6571,36.0
67,Sirindhorn,6572,36.0
68,Sirindhorn,6573,36.0
69,Sirindhorn,6574,36.0
70,Sirindhorn,6575,36.0
71,Sirindhorn,6576,36.0
72,RajjaprabhaDam,6553,0.0
73,RajjaprabhaDam,6554,0.0
74,RajjaprabhaDam,6555,0.0
75,RajjaprabhaDam,6556,0.0
76,RajjaprabhaDam,6557,0.0
77,RajjaprabhaDam,6558,0.0
78,RajjaprabhaDam,6559,0.0
79,RajjaprabhaDam,6560,0.0
80,RajjaprabhaDam,6561,0.0
81,RajjaprabhaDam,6562,0.0
82,RajjaprabhaDam,6563,0.0
83,RajjaprabhaDam,6564,0.0
84,RajjaprabhaDam,6565,0.0
85,RajjaprabhaDam,6566,0.0
86,RajjaprabhaDam,6567,0.0
87,RajjaprabhaDam,6568,0.0
88,RajjaprabhaDam,6569,0.0
89,RajjaprabhaDam,6570,0.0
90,RajjaprabhaDam,6571,0.0
91,RajjaprabhaDam,6572,0.0
92,RajjaprabhaDam,6573,0.0
93,RajjaprabhaDam,6574,0.0
94,RajjaprabhaDam,6575,0.0
95,RajjaprabhaDam,6576,0.0
96,KaengKrachanDam,6553,9.6
97,KaengKrachanDam,6554,9.6
98,KaengKrachanDam,6555,9.6
99,KaengKrachanDam,6556,9.6
100,KaengKrachanDam,6557,9.6
101,KaengKrachanDam,6558,9.6
102,KaengKrachanDam,6559,9.6
103,KaengKrachanDam,6560,9.6
104,KaengKrachanDam,6561,9.6
105,KaengKrachanDam,6562,9.6
106,KaengKrachanDam,6563,9.6
107,KaengKrachanDam,6564,9.6
108,KaengKrachanDam,6565,9.6
109,KaengKrachanDam,6566,9.6
110,KaengKrachanDam,6567,9.6
111,KaengKrachanDam,6568,9.6
112,KaengKrachanDam,6569,9.6
113,KaengKrachanDam,6570,9.6
114,KaengKrachanDam,6571,9.6
