,Node,Time,Value
0,NamNgum2,1,350.944
1,NamNgum2,2,350.944
2,NamNgum2,3,350.944
3,NamNgum2,4,350.944
4,NamNgum2,5,350.944
5,NamNgum2,6,350.944
6,NamNgum2,7,350.944
7,NamNgum2,8,350.944
8,NamNgum2,9,350.944
9,NamNgum2,10,350.944
10,NamNgum2,11,350.944
11,NamNgum2,12,350.944
12,NamNgum2,13,350.944
13,NamNgum2,14,350.944
14,NamNgum2,15,350.944
15,NamNgum2,16,350.944
16,NamNgum2,17,350.944
17,NamNgum2,18,350.944
18,NamNgum2,19,350.944
19,NamNgum2,20,350.944
20,NamNgum2,21,350.944
21,NamNgum2,22,350.944
22,NamNgum2,23,350.944
23,NamNgum2,24,350.944
24,NamNgum1,1,146.85
25,NamNgum1,2,146.85
26,NamNgum1,3,146.85
27,NamNgum1,4,146.85
28,NamNgum1,5,146.85
29,NamNgum1,6,146.85
30,NamNgum1,7,146.85
31,NamNgum1,8,146.85
32,NamNgum1,9,146.85
33,NamNgum1,10,146.85
34,NamNgum1,11,146.85
35,NamNgum1,12,146.85
36,NamNgum1,13,146.85
37,NamNgum1,14,146.85
38,NamNgum1,15,146.85
39,NamNgum1,16,146.85
40,NamNgum1,17,146.85
41,NamNgum1,18,146.85
42,NamNgum1,19,146.85
43,NamNgum1,20,146.85
44,NamNgum1,21,146.85
45,NamNgum1,22,146.85
46,NamNgum1,23,146.85
47,NamNgum1,24,146.85
48,TheunHinboun,1,162.6
49,TheunHinboun,2,162.6
50,TheunHinboun,3,162.6
51,TheunHinboun,4,162.6
52,TheunHinboun,5,162.6
53,TheunHinboun,6,162.6
54,TheunHinboun,7,162.6
55,TheunHinboun,8,162.6
56,TheunHinboun,9,162.6
57,TheunHinboun,10,162.6
58,TheunHinboun,11,162.6
59,TheunHinboun,12,162.6
60,TheunHinboun,13,162.6
61,TheunHinboun,14,162.6
62,TheunHinboun,15,162.6
63,TheunHinboun,16,162.6
64,TheunHinboun,17,162.6
65,TheunHinboun,18,162.6
66,TheunHinboun,19,162.6
67,TheunHinboun,20,162.6
68,TheunHinboun,21,162.6
69,TheunHinboun,22,162.6
70,TheunHinboun,23,162.6
71,TheunHinboun,24,162.6
72,Xeset2,1,4.21
73,Xeset2,2,4.21
74,Xeset2,3,4.21
75,Xeset2,4,4.21
76,Xeset2,5,4.21
77,Xeset2,6,4.21
78,Xeset2,7,4.21
79,Xeset2,8,4.21
80,Xeset2,9,4.21
81,Xeset2,10,4.21
82,Xeset2,11,4.21
83,Xeset2,12,4.21
84,Xeset2,13,4.21
85,Xeset2,14,4.21
86,Xeset2,15,4.21
87,Xeset2,16,4.21
88,Xeset2,17,4.21
89,Xeset2,18,4.21
90,Xeset2,19,4.21
91,Xeset2,20,4.21
92,Xeset2,21,4.21
93,Xeset2,22,4.21
94,Xeset2,23,4.21
95,Xeset2,24,4.21
96,Xeset1,1,23.02
97,Xeset1,2,23.02
98,Xeset1,3,23.02
99,Xeset1,4,23.02
100,Xeset1,5,23.02
101,Xeset1,6,23.02
102,Xeset1,7,23.02
103,Xeset1,8,23.02
104,Xeset1,9,23.02
105,Xeset1,10,23.02
106,Xeset1,11,23.02
107,Xeset1,12,23.02
108,Xeset1,13,23.02
109,Xeset1,14,23.02
110,Xeset1,15,23.02
111,Xeset1,16,23.02
112,Xeset1,17,23.02
113,Xeset1,18,23.02
114,Xeset1,19,23.02
115,Xeset1,20,23.02
116,Xeset1,21,23.02
117,Xeset1,22,23.02
118,Xeset1,23,23.02
119,Xeset1,24,23.02
120,NamLeuk,1,59.94
121,NamLeuk,2,59.94
122,NamLeuk,3,59.94
123,NamLeuk,4,59.94
124,NamLeuk,5,59.94
125,NamLeuk,6,59.94
126,NamLeuk,7,59.94
127,NamLeuk,8,59.94
128,NamLeuk,9,59.94
129,NamLeuk,10,59.94
130,NamLeuk,11,59.94
131,NamLeuk,12,59.94
132,NamLeuk,13,59.94
133,NamLeuk,14,59.94
134,NamLeuk,15,59.94
135,NamLeuk,16,59.94
136,NamLeuk,17,59.94
137,NamLeuk,18,59.94
138,NamLeuk,19,59.94
139,NamLeuk,20,59.94
140,NamLeuk,21,59.94
141,NamLeuk,22,59.94
142,NamLeuk,23,59.94
143,NamLeuk,24,59.94
144,NamTheun2,1,1063.89
145,NamTheun2,2,1063.89
146,NamTheun2,3,1063.89
147,NamTheun2,4,1063.89
148,NamTheun2,5,1063.89
149,NamTheun2,6,1063.89
150,NamTheun2,7,1063.89
151,NamTheun2,8,1063.89
152,NamTheun2,9,1063.89
153,NamTheun2,10,1063.89
154,NamTheun2,11,1063.89
155,NamTheun2,12,1063.89
156,NamTheun2,13,1063.89
157,NamTheun2,14,1063.89
158,NamTheun2,15,1063.89
159,NamTheun2,16,1063.89
160,NamTheun2,17,1063.89
161,NamTheun2,18,1063.89
162,NamTheun2,19,1063.89
163,NamTheun2,20,1063.89
164,NamTheun2,21,1063.89
165,NamTheun2,22,1063.89
166,NamTheun2,23,1063.89
167,NamTheun2,24,1063.89
168,HouayHo,1,0.0
169,HouayHo,2,0.0
170,HouayHo,3,0.0
171,HouayHo,4,0.0
172,HouayHo,5,0.0
173,HouayHo,6,0.0
174,HouayHo,7,0.0
175,HouayHo,8,0.0
176,HouayHo,9,0.0
177,HouayHo,10,0.0
178,HouayHo,11,0.0
179,HouayHo,12,0.0
180,HouayHo,13,0.0
181,HouayHo,14,0.0
182,HouayHo,15,0.0
183,HouayHo,16,0.0
184,HouayHo,17,0.0
185,HouayHo,18,0.0
186,HouayHo,19,0.0
187,HouayHo,20,0.0
188,HouayHo,21,0.0
189,HouayHo,22,0.0
190,HouayHo,23,0.0
191,HouayHo,24,0.0
192,NamMang3,1,14.97
193,NamMang3,2,14.97
194,NamMang3,3,14.97
195,NamMang3,4,14.97
196,NamMang3,5,14.97
197,NamMang3,6,14.97
198,NamMang3,7,14.97
