,Node,Time,Value
0,NamNgum2,2161,168.816
1,NamNgum2,2162,168.816
2,NamNgum2,2163,168.816
3,NamNgum2,2164,168.816
4,NamNgum2,2165,168.816
5,NamNgum2,2166,168.816
6,NamNgum2,2167,168.816
7,NamNgum2,2168,168.816
8,NamNgum2,2169,168.816
9,NamNgum2,2170,168.816
10,NamNgum2,2171,168.816
11,NamNgum2,2172,168.816
12,NamNgum2,2173,168.816
13,NamNgum2,2174,168.816
14,NamNgum2,2175,168.816
15,NamNgum2,2176,168.816
16,NamNgum2,2177,168.816
17,NamNgum2,2178,168.816
18,NamNgum2,2179,168.816
19,NamNgum2,2180,168.816
20,NamNgum2,2181,168.816
21,NamNgum2,2182,168.816
22,NamNgum2,2183,168.816
23,NamNgum2,2184,168.816
24,NamNgum1,2161,101.61
25,NamNgum1,2162,101.61
26,NamNgum1,2163,101.61
27,NamNgum1,2164,101.61
28,NamNgum1,2165,101.61
29,NamNgum1,2166,101.61
30,NamNgum1,2167,101.61
31,NamNgum1,2168,101.61
32,NamNgum1,2169,101.61
33,NamNgum1,2170,101.61
34,NamNgum1,2171,101.61
35,NamNgum1,2172,101.61
36,NamNgum1,2173,101.61
37,NamNgum1,2174,101.61
38,NamNgum1,2175,101.61
39,NamNgum1,2176,101.61
40,NamNgum1,2177,101.61
41,NamNgum1,2178,101.61
42,NamNgum1,2179,101.61
43,NamNgum1,2180,101.61
44,NamNgum1,2181,101.61
45,NamNgum1,2182,101.61
46,NamNgum1,2183,101.61
47,NamNgum1,2184,101.61
48,TheunHinboun,2161,95.56
49,TheunHinboun,2162,95.56
50,TheunHinboun,2163,95.56
51,TheunHinboun,2164,95.56
52,TheunHinboun,2165,95.56
53,TheunHinboun,2166,95.56
54,TheunHinboun,2167,95.56
55,TheunHinboun,2168,95.56
56,TheunHinboun,2169,95.56
57,TheunHinboun,2170,95.56
58,TheunHinboun,2171,95.56
59,TheunHinboun,2172,95.56
60,TheunHinboun,2173,95.56
61,TheunHinboun,2174,95.56
62,TheunHinboun,2175,95.56
63,TheunHinboun,2176,95.56
64,TheunHinboun,2177,95.56
65,TheunHinboun,2178,95.56
66,TheunHinboun,2179,95.56
67,TheunHinboun,2180,95.56
68,TheunHinboun,2181,95.56
69,TheunHinboun,2182,95.56
70,TheunHinboun,2183,95.56
71,TheunHinboun,2184,95.56
72,Xeset2,2161,3.03
73,Xeset2,2162,3.03
74,Xeset2,2163,3.03
75,Xeset2,2164,3.03
76,Xeset2,2165,3.03
77,Xeset2,2166,3.03
78,Xeset2,2167,3.03
79,Xeset2,2168,3.03
80,Xeset2,2169,3.03
81,Xeset2,2170,3.03
82,Xeset2,2171,3.03
83,Xeset2,2172,3.03
84,Xeset2,2173,3.03
85,Xeset2,2174,3.03
86,Xeset2,2175,3.03
87,Xeset2,2176,3.03
88,Xeset2,2177,3.03
89,Xeset2,2178,3.03
90,Xeset2,2179,3.03
91,Xeset2,2180,3.03
92,Xeset2,2181,3.03
93,Xeset2,2182,3.03
94,Xeset2,2183,3.03
95,Xeset2,2184,3.03
96,Xeset1,2161,13.17
97,Xeset1,2162,13.17
98,Xeset1,2163,13.17
99,Xeset1,2164,13.17
100,Xeset1,2165,13.17
101,Xeset1,2166,13.17
102,Xeset1,2167,13.17
103,Xeset1,2168,13.17
104,Xeset1,2169,13.17
105,Xeset1,2170,13.17
106,Xeset1,2171,13.17
107,Xeset1,2172,13.17
108,Xeset1,2173,13.17
109,Xeset1,2174,13.17
110,Xeset1,2175,13.17
111,Xeset1,2176,13.17
112,Xeset1,2177,13.17
113,Xeset1,2178,13.17
114,Xeset1,2179,13.17
115,Xeset1,2180,13.17
116,Xeset1,2181,13.17
117,Xeset1,2182,13.17
118,Xeset1,2183,13.17
119,Xeset1,2184,13.17
120,NamLeuk,2161,59.04
121,NamLeuk,2162,59.04
122,NamLeuk,2163,59.04
123,NamLeuk,2164,59.04
124,NamLeuk,2165,59.04
125,NamLeuk,2166,59.04
126,NamLeuk,2167,59.04
127,NamLeuk,2168,59.04
128,NamLeuk,2169,59.04
129,NamLeuk,2170,59.04
130,NamLeuk,2171,59.04
131,NamLeuk,2172,59.04
132,NamLeuk,2173,59.04
133,NamLeuk,2174,59.04
134,NamLeuk,2175,59.04
135,NamLeuk,2176,59.04
136,NamLeuk,2177,59.04
137,NamLeuk,2178,59.04
138,NamLeuk,2179,59.04
139,NamLeuk,2180,59.04
140,NamLeuk,2181,59.04
141,NamLeuk,2182,59.04
142,NamLeuk,2183,59.04
143,NamLeuk,2184,59.04
144,NamTheun2,2161,508.95
145,NamTheun2,2162,508.95
146,NamTheun2,2163,508.95
147,NamTheun2,2164,508.95
148,NamTheun2,2165,508.95
149,NamTheun2,2166,508.95
150,NamTheun2,2167,508.95
151,NamTheun2,2168,508.95
152,NamTheun2,2169,508.95
153,NamTheun2,2170,508.95
154,NamTheun2,2171,508.95
155,NamTheun2,2172,508.95
156,NamTheun2,2173,508.95
157,NamTheun2,2174,508.95
158,NamTheun2,2175,508.95
159,NamTheun2,2176,508.95
160,NamTheun2,2177,508.95
161,NamTheun2,2178,508.95
162,NamTheun2,2179,508.95
163,NamTheun2,2180,508.95
164,NamTheun2,2181,508.95
165,NamTheun2,2182,508.95
166,NamTheun2,2183,508.95
167,NamTheun2,2184,508.95
168,HouayHo,2161,74.98
169,HouayHo,2162,74.98
170,HouayHo,2163,74.98
171,HouayHo,2164,74.98
172,HouayHo,2165,74.98
173,HouayHo,2166,74.98
174,HouayHo,2167,74.98
175,HouayHo,2168,74.98
176,HouayHo,2169,74.98
177,HouayHo,2170,74.98
178,HouayHo,2171,74.98
179,HouayHo,2172,74.98
180,HouayHo,2173,74.98
181,HouayHo,2174,74.98
182,HouayHo,2175,74.98
183,HouayHo,2176,74.98
184,HouayHo,2177,74.98
185,HouayHo,2178,74.98
186,HouayHo,2179,74.98
187,HouayHo,2180,74.98
188,HouayHo,2181,74.98
189,HouayHo,2182,74.98
190,HouayHo,2183,74.98
191,HouayHo,2184,74.98
192,NamMang3,2161,15.37
193,NamMang3,2162,15.37
194,NamMang3,2163,15.37
195,NamMang3,2164,15.37
196,NamMang3,2165,15.37
197,NamMang3,2166,15.37
198,NamMang3,2167,15.37
199,NamMang3,2168,15.37
200,NamMang3,2169,15.37
201,NamMang3,2170,15.37
202,NamMang3,2171,15.37
203,NamMang3,2172,15.37
204,NamMang3,2173,15.37
205,NamMang3,2174,15.37
206,NamMang3,2175,15.37
207,NamMang3,2176,15.37
208,NamMang3,2177,15.37
209,NamMang3,2178,15.37
210,NamMang3,2179,15.37
211,NamMang3,2180,15.37
212,NamMang3,2181,15.37
213,NamMang3,2182,15.37
214,NamMang3,2183,15.37
215,NamMang3,2184,15.37
216,NamNgum2,2185,166.352
217,NamNgum2,2186,166.352
218,NamNgum2,2187,166.352
219,NamNgum2,2188,166.352
220,NamNgum2,2189,166.352
221,NamNgum2,2190,166.352
222,NamNgum2,2191,166.352
223,NamNgum2,2192,166.352
224,NamNgum2,2193,166.352
225,NamNgum2,2194,166.352
226,NamNgum2,2195,166.352
227,NamNgum2,2196,166.352
228,NamNgum2,2197,166.352
229,NamNgum2,2198,166.352
230,NamNgum2,2199,166.352
231,NamNgum2,2200,166.352
232,NamNgum2,2201,166.352
233,NamNgum2,2202,166.352
234,NamNgum2,2203,166.352
235,NamNgum2,2204,166.352
236,NamNgum2,2205,166.352
237,NamNgum2,2206,166.352
238,NamNgum2,2207,166.352
239,NamNgum2,2208,166.352
240,NamNgum1,2185,100.37
241,NamNgum1,2186,100.37
242,NamNgum1,2187,100.37
243,NamNgum1,2188,100.37
244,NamNgum1,2189,100.37
245,NamNgum1,2190,100.37
246,NamNgum1,2191,100.37
247,NamNgum1,2192,100.37
248,NamNgum1,2193,100.37
249,NamNgum1,2194,100.37
250,NamNgum1,2195,100.37
251,NamNgum1,2196,100.37
252,NamNgum1,2197,100.37
253,NamNgum1,2198,100.37
254,NamNgum1,2199,100.37
255,NamNgum1,2200,100.37
256,NamNgum1,2201,100.37
257,NamNgum1,2202,100.37
258,NamNgum1,2203,100.37
259,NamNgum1,2204,100.37
260,NamNgum1,2205,100.37
261,NamNgum1,2206,100.37
262,NamNgum1,2207,100.37
263,NamNgum1,2208,100.37
264,TheunHinboun,2185,95.62
265,TheunHinboun,2186,95.62
266,TheunHinboun,2187,95.62
267,TheunHinboun,2188,95.62
268,TheunHinboun,2189,95.62
269,TheunHinboun,2190,95.62
270,TheunHinboun,2191,95.62
271,TheunHinboun,2192,95.62
272,TheunHinboun,2193,95.62
273,TheunHinboun,2194,95.62
274,TheunHinboun,2195,95.62
275,TheunHinboun,2196,95.62
276,TheunHinboun,2197,95.62
277,TheunHinboun,2198,95.62
278,TheunHinboun,2199,95.62
279,TheunHinboun,2200,95.62
280,TheunHinboun,2201,95.62
281,TheunHinboun,2202,95.62
282,TheunHinboun,2203,95.62
283,TheunHinboun,2204,95.62
284,TheunHinboun,2205,95.62
285,TheunHinboun,2206,95.62
286,TheunHinboun,2207,95.62
287,TheunHinboun,2208,95.62
288,Xeset2,2185,2.99
289,Xeset2,2186,2.99
290,Xeset2,2187,2.99
291,Xeset2,2188,2.99
292,Xeset2,2189,2.99
293,Xeset2,2190,2.99
294,Xeset2,2191,2.99
295,Xeset2,2192,2.99
