,Node,Time,Value
0,Chaiyaphum1,6553,12.8
1,Chaiyaphum1,6554,12.8
2,Chaiyaphum1,6555,12.8
3,Chaiyaphum1,6556,12.8
4,Chaiyaphum1,6557,12.8
5,Chaiyaphum1,6558,12.8
6,Chaiyaphum1,6559,12.8
7,Chaiyaphum1,6560,12.8
8,Chaiyaphum1,6561,12.8
9,Chaiyaphum1,6562,12.8
10,Chaiyaphum1,6563,12.8
11,Chaiyaphum1,6564,12.8
12,Chaiyaphum1,6565,12.8
13,Chaiyaphum1,6566,12.8
14,Chaiyaphum1,6567,12.8
15,Chaiyaphum1,6568,12.8
16,Chaiyaphum1,6569,12.8
17,Chaiyaphum1,6570,12.8
18,Chaiyaphum1,6571,12.8
19,Chaiyaphum1,6572,12.8
20,Chaiyaphum1,6573,12.8
21,Chaiyaphum1,6574,12.8
22,Chaiyaphum1,6575,12.8
23,Chaiyaphum1,6576,12.8
24,NakhonRatchasima2,6553,34.5
25,NakhonRatchasima2,6554,34.5
26,NakhonRatchasima2,6555,34.5
27,NakhonRatchasima2,6556,34.5
28,NakhonRatchasima2,6557,34.5
29,NakhonRatchasima2,6558,34.5
30,NakhonRatchasima2,6559,34.5
31,NakhonRatchasima2,6560,34.5
32,NakhonRatchasima2,6561,34.5
33,NakhonRatchasima2,6562,34.5
34,NakhonRatchasima2,6563,34.5
35,NakhonRatchasima2,6564,34.5
36,NakhonRatchasima2,6565,34.5
37,NakhonRatchasima2,6566,34.5
38,NakhonRatchasima2,6567,34.5
39,NakhonRatchasima2,6568,34.5
40,NakhonRatchasima2,6569,34.5
41,NakhonRatchasima2,6570,34.5
42,NakhonRatchasima2,6571,34.5
43,NakhonRatchasima2,6572,34.5
44,NakhonRatchasima2,6573,34.5
45,NakhonRatchasima2,6574,34.5
46,NakhonRatchasima2,6575,34.5
47,NakhonRatchasima2,6576,34.5
48,Chaiyaphum1,6577,13.2
49,Chaiyaphum1,6578,13.2
50,Chaiyaphum1,6579,13.2
51,Chaiyaphum1,6580,13.2
52,Chaiyaphum1,6581,13.2
53,Chaiyaphum1,6582,13.2
54,Chaiyaphum1,6583,13.2
55,Chaiyaphum1,6584,13.2
56,Chaiyaphum1,6585,13.2
57,Chaiyaphum1,6586,13.2
58,Chaiyaphum1,6587,13.2
59,Chaiyaphum1,6588,13.2
60,Chaiyaphum1,6589,13.2
61,Chaiyaphum1,6590,13.2
62,Chaiyaphum1,6591,13.2
63,Chaiyaphum1,6592,13.2
64,Chaiyaphum1,6593,13.2
65,Chaiyaphum1,6594,13.2
66,Chaiyaphum1,6595,13.2
67,Chaiyaphum1,6596,13.2
68,Chaiyaphum1,6597,13.2
69,Chaiyaphum1,6598,13.2
70,Chaiyaphum1,6599,13.2
71,Chaiyaphum1,6600,13.2
72,NakhonRatchasima2,6577,30.6
73,NakhonRatchasima2,6578,30.6
74,NakhonRatchasima2,6579,30.6
75,NakhonRatchasima2,6580,30.6
76,NakhonRatchasima2,6581,30.6
77,NakhonRatchasima2,6582,30.6
78,NakhonRatchasima2,6583,30.6
79,NakhonRatchasima2,6584,30.6
80,NakhonRatchasima2,6585,30.6
81,NakhonRatchasima2,6586,30.6
82,NakhonRatchasima2,6587,30.6
83,NakhonRatchasima2,6588,30.6
84,NakhonRatchasima2,6589,30.6
85,NakhonRatchasima2,6590,30.6
86,NakhonRatchasima2,6591,30.6
87,NakhonRatchasima2,6592,30.6
88,NakhonRatchasima2,6593,30.6
89,NakhonRatchasima2,6594,30.6
90,NakhonRatchasima2,6595,30.6
91,NakhonRatchasima2,6596,30.6
92,NakhonRatchasima2,6597,30.6
93,NakhonRatchasima2,6598,30.6
94,NakhonRatchasima2,6599,30.6
95,NakhonRatchasima2,6600,30.6
96,Chaiyaphum1,6601,13.5
97,Chaiyaphum1,6602,13.5
98,Chaiyaphum1,6603,13.5
99,Chaiyaphum1,6604,13.5
100,Chaiyaphum1,6605,13.5
101,Chaiyaphum1,6606,13.5
102,Chaiyaphum1,6607,13.5
103,Chaiyaphum1,6608,13.5
104,Chaiyaphum1,6609,13.5
105,Chaiyaphum1,6610,13.5
106,Chaiyaphum1,6611,13.5
107,Chaiyaphum1,6612,13.5
108,Chaiyaphum1,6613,13.5
109,Chaiyaphum1,6614,13.5
110,Chaiyaphum1,6615,13.5
111,Chaiyaphum1,6616,13.5
112,Chaiyaphum1,6617,13.5
113,Chaiyaphum1,6618,13.5
114,Chaiyaphum1,6619,13.5
115,Chaiyaphum1,6620,13.5
116,Chaiyaphum1,6621,13.5
117,Chaiyaphum1,6622,13.5
118,Chaiyaphum1,6623,13.5
119,Chaiyaphum1,6624,13.5
120,NakhonRatchasima2,6601,28.2
121,NakhonRatchasima2,6602,28.2
122,NakhonRatchasima2,6603,28.2
123,NakhonRatchasima2,6604,28.2
124,NakhonRatchasima2,6605,28.2
125,NakhonRatchasima2,6606,28.2
126,NakhonRatchasima2,6607,28.2
127,NakhonRatchasima2,6608,28.2
128,NakhonRatchasima2,6609,28.2
129,NakhonRatchasima2,6610,28.2
130,NakhonRatchasima2,6611,28.2
131,NakhonRatchasima2,6612,28.2
132,NakhonRatchasima2,6613,28.2
133,NakhonRatchasima2,6614,28.2
134,NakhonRatchasima2,6615,28.2
135,NakhonRatchasima2,6616,28.2
136,NakhonRatchasima2,6617,28.2
137,NakhonRatchasima2,6618,28.2
138,NakhonRatchasima2,6619,28.2
139,NakhonRatchasima2,6620,28.2
140,NakhonRatchasima2,6621,28.2
141,NakhonRatchasima2,6622,28.2
142,NakhonRatchasima2,6623,28.2
143,NakhonRatchasima2,6624,28.2
144,Chaiyaphum1,6625,21.1
145,Chaiyaphum1,6626,21.1
146,Chaiyaphum1,6627,21.1
147,Chaiyaphum1,6628,21.1
148,Chaiyaphum1,6629,21.1
149,Chaiyaphum1,6630,21.1
150,Chaiyaphum1,6631,21.1
151,Chaiyaphum1,6632,21.1
152,Chaiyaphum1,6633,21.1
153,Chaiyaphum1,6634,21.1
154,Chaiyaphum1,6635,21.1
155,Chaiyaphum1,6636,21.1
156,Chaiyaphum1,6637,21.1
157,Chaiyaphum1,6638,21.1
158,Chaiyaphum1,6639,21.1
159,Chaiyaphum1,6640,21.1
160,Chaiyaphum1,6641,21.1
161,Chaiyaphum1,6642,21.1
162,Chaiyaphum1,6643,21.1
163,Chaiyaphum1,6644,21.1
164,Chaiyaphum1,6645,21.1
165,Chaiyaphum1,6646,21.1
166,Chaiyaphum1,6647,21.1
167,Chaiyaphum1,6648,21.1
168,NakhonRatchasima2,6625,52.6
169,NakhonRatchasima2,6626,52.6
170,NakhonRatchasima2,6627,52.6
171,NakhonRatchasima2,6628,52.6
172,NakhonRatchasima2,6629,52.6
173,NakhonRatchasima2,6630,52.6
174,NakhonRatchasima2,6631,52.6
175,NakhonRatchasima2,6632,52.6
176,NakhonRatchasima2,6633,52.6
177,NakhonRatchasima2,6634,52.6
178,NakhonRatchasima2,6635,52.6
179,NakhonRatchasima2,6636,52.6
180,NakhonRatchasima2,6637,52.6
181,NakhonRatchasima2,6638,52.6
182,NakhonRatchasima2,6639,52.6
183,NakhonRatchasima2,6640,52.6
184,NakhonRatchasima2,6641,52.6
185,NakhonRatchasima2,6642,52.6
186,NakhonRatchasima2,6643,52.6
187,NakhonRatchasima2,6644,52.6
188,NakhonRatchasima2,6645,52.6
189,NakhonRatchasima2,6646,52.6
190,NakhonRatchasima2,6647,52.6
191,NakhonRatchasima2,6648,52.6
192,Chaiyaphum1,6649,13.8
193,Chaiyaphum1,6650,13.8
194,Chaiyaphum1,6651,13.8
195,Chaiyaphum1,6652,13.8
196,Chaiyaphum1,6653,13.8
197,Chaiyaphum1,6654,13.8
198,Chaiyaphum1,6655,13.8
199,Chaiyaphum1,6656,13.8
200,Chaiyaphum1,6657,13.8
201,Chaiyaphum1,6658,13.8
202,Chaiyaphum1,6659,13.8
203,Chaiyaphum1,6660,13.8
204,Chaiyaphum1,6661,13.8
205,Chaiyaphum1,6662,13.8
206,Chaiyaphum1,6663,13.8
207,Chaiyaphum1,6664,13.8
208,Chaiyaphum1,6665,13.8
209,Chaiyaphum1,6666,13.8
210,Chaiyaphum1,6667,13.8
211,Chaiyaphum1,6668,13.8
212,Chaiyaphum1,6669,13.8
213,Chaiyaphum1,6670,13.8
214,Chaiyaphum1,6671,13.8
215,Chaiyaphum1,6672,13.8
216,NakhonRatchasima2,6649,39.2
217,NakhonRatchasima2,6650,39.2
218,NakhonRatchasima2,6651,39.2
219,NakhonRatchasima2,6652,39.2
220,NakhonRatchasima2,6653,39.2
221,NakhonRatchasima2,6654,39.2
222,NakhonRatchasima2,6655,39.2
223,NakhonRatchasima2,6656,39.2
224,NakhonRatchasima2,6657,39.2
225,NakhonRatchasima2,6658,39.2
226,NakhonRatchasima2,6659,39.2
227,NakhonRatchasima2,6660,39.2
228,NakhonRatchasima2,6661,39.2
229,NakhonRatchasima2,6662,39.2
230,NakhonRatchasima2,6663,39.2
231,NakhonRatchasima2,6664,39.2
232,NakhonRatchasima2,6665,39.2
233,NakhonRatchasima2,6666,39.2
234,NakhonRatchasima2,6667,39.2
235,NakhonRatchasima2,6668,39.2
236,NakhonRatchasima2,6669,39.2
237,NakhonRatchasima2,6670,39.2
238,NakhonRatchasima2,6671,39.2
239,NakhonRatchasima2,6672,39.2
240,Chaiyaphum1,6673,15.8
241,Chaiyaphum1,6674,15.8
242,Chaiyaphum1,6675,15.8
243,Chaiyaphum1,6676,15.8
244,Chaiyaphum1,6677,15.8
245,Chaiyaphum1,6678,15.8
246,Chaiyaphum1,6679,15.8
247,Chaiyaphum1,6680,15.8
248,Chaiyaphum1,6681,15.8
249,Chaiyaphum1,6682,15.8
250,Chaiyaphum1,6683,15.8
251,Chaiyaphum1,6684,15.8
252,Chaiyaphum1,6685,15.8
253,Chaiyaphum1,6686,15.8
254,Chaiyaphum1,6687,15.8
255,Chaiyaphum1,6688,15.8
256,Chaiyaphum1,6689,15.8
257,Chaiyaphum1,6690,15.8
258,Chaiyaphum1,6691,15.8
259,Chaiyaphum1,6692,15.8
260,Chaiyaphum1,6693,15.8
261,Chaiyaphum1,6694,15.8
262,Chaiyaphum1,6695,15.8
263,Chaiyaphum1,6696,15.8
264,NakhonRatchasima2,6673,33.0
265,NakhonRatchasima2,6674,33.0
266,NakhonRatchasima2,6675,33.0
267,NakhonRatchasima2,6676,33.0
268,NakhonRatchasima2,6677,33.0
269,NakhonRatchasima2,6678,33.0
270,NakhonRatchasima2,6679,33.0
271,NakhonRatchasima2,6680,33.0
272,NakhonRatchasima2,6681,33.0
273,NakhonRatchasima2,6682,33.0
274,NakhonRatchasima2,6683,33.0
275,NakhonRatchasima2,6684,33.0
276,NakhonRatchasima2,6685,33.0
277,NakhonRatchasima2,6686,33.0
278,NakhonRatchasima2,6687,33.0
279,NakhonRatchasima2,6688,33.0
280,NakhonRatchasima2,6689,33.0
281,NakhonRatchasima2,6690,33.0
282,NakhonRatchasima2,6691,33.0
283,NakhonRatchasima2,6692,33.0
284,NakhonRatchasima2,6693,33.0
285,NakhonRatchasima2,6694,33.0
286,NakhonRatchasima2,6695,33.0
287,NakhonRatchasima2,6696,33.0
288,Chaiyaphum1,6697,14.5
289,Chaiyaphum1,6698,14.5
290,Chaiyaphum1,6699,14.5
291,Chaiyaphum1,6700,14.5
292,Chaiyaphum1,6701,14.5
293,Chaiyaphum1,6702,14.5
294,Chaiyaphum1,6703,14.5
295,Chaiyaphum1,6704,14.5
296,Chaiyaphum1,6705,14.5
297,Chaiyaphum1,6706,14.5
298,Chaiyaphum1,6707,14.5
299,Chaiyaphum1,6708,14.5
300,Chaiyaphum1,6709,14.5
301,Chaiyaphum1,6710,14.5
302,Chaiyaphum1,6711,14.5
303,Chaiyaphum1,6712,14.5
304,Chaiyaphum1,6713,14.5
305,Chaiyaphum1,6714,14.5
306,Chaiyaphum1,6715,14.5
307,Chaiyaphum1,6716,14.5
308,Chaiyaphum1,6717,14.5
309,Chaiyaphum1,6718,14.5
310,Chaiyaphum1,6719,14.5
311,Chaiyaphum1,6720,14.5
312,NakhonRatchasima2,6697,30.6
313,NakhonRatchasima2,6698,30.6
314,NakhonRatchasima2,6699,30.6
315,NakhonRatchasima2,6700,30.6
316,NakhonRatchasima2,6701,30.6
317,NakhonRatchasima2,6702,30.6
318,NakhonRatchasima2,6703,30.6
319,NakhonRatchasima2,6704,30.6
