,Node,Time,Value
0,TheunHinboun,6553,460.0
1,TheunHinboun,6554,460.0
2,TheunHinboun,6555,460.0
3,TheunHinboun,6556,460.0
4,TheunHinboun,6557,460.0
5,TheunHinboun,6558,460.0
6,TheunHinboun,6559,460.0
7,TheunHinboun,6560,460.0
8,TheunHinboun,6561,460.0
9,TheunHinboun,6562,460.0
10,TheunHinboun,6563,460.0
11,TheunHinboun,6564,460.0
12,TheunHinboun,6565,460.0
13,TheunHinboun,6566,460.0
14,TheunHinboun,6567,460.0
15,TheunHinboun,6568,460.0
16,TheunHinboun,6569,460.0
17,TheunHinboun,6570,460.0
18,TheunHinboun,6571,460.0
19,TheunHinboun,6572,460.0
20,TheunHinboun,6573,460.0
21,TheunHinboun,6574,460.0
22,TheunHinboun,6575,460.0
23,TheunHinboun,6576,460.0
24,HouayHo,6553,0.0
25,HouayHo,6554,0.0
26,HouayHo,6555,0.0
27,HouayHo,6556,0.0
28,HouayHo,6557,0.0
29,HouayHo,6558,0.0
30,HouayHo,6559,0.0
31,HouayHo,6560,0.0
32,HouayHo,6561,0.0
33,HouayHo,6562,0.0
34,HouayHo,6563,0.0
35,HouayHo,6564,0.0
36,HouayHo,6565,0.0
37,HouayHo,6566,0.0
38,HouayHo,6567,0.0
39,HouayHo,6568,0.0
40,HouayHo,6569,0.0
41,HouayHo,6570,0.0
42,HouayHo,6571,0.0
43,HouayHo,6572,0.0
44,HouayHo,6573,0.0
45,HouayHo,6574,0.0
46,HouayHo,6575,0.0
47,HouayHo,6576,0.0
48,Xeset1,6553,45.0
49,Xeset1,6554,45.0
50,Xeset1,6555,45.0
51,Xeset1,6556,45.0
52,Xeset1,6557,45.0
53,Xeset1,6558,45.0
54,Xeset1,6559,45.0
55,Xeset1,6560,45.0
56,Xeset1,6561,45.0
57,Xeset1,6562,45.0
58,Xeset1,6563,45.0
59,Xeset1,6564,45.0
60,Xeset1,6565,45.0
61,Xeset1,6566,45.0
62,Xeset1,6567,45.0
63,Xeset1,6568,45.0
64,Xeset1,6569,45.0
65,Xeset1,6570,45.0
66,Xeset1,6571,45.0
67,Xeset1,6572,45.0
68,Xeset1,6573,45.0
69,Xeset1,6574,45.0
70,Xeset1,6575,45.0
71,Xeset1,6576,45.0
72,Xeset2,6553,48.2
73,Xeset2,6554,48.2
74,Xeset2,6555,48.2
75,Xeset2,6556,48.2
76,Xeset2,6557,48.2
77,Xeset2,6558,48.2
78,Xeset2,6559,48.2
79,Xeset2,6560,48.2
80,Xeset2,6561,48.2
81,Xeset2,6562,48.2
82,Xeset2,6563,48.2
83,Xeset2,6564,48.2
84,Xeset2,6565,48.2
85,Xeset2,6566,48.2
86,Xeset2,6567,48.2
87,Xeset2,6568,48.2
88,Xeset2,6569,48.2
89,Xeset2,6570,48.2
90,Xeset2,6571,48.2
91,Xeset2,6572,48.2
92,Xeset2,6573,48.2
93,Xeset2,6574,48.2
94,Xeset2,6575,48.2
95,Xeset2,6576,48.2
96,NamNgum2,6553,491.992
97,NamNgum2,6554,491.992
98,NamNgum2,6555,491.992
99,NamNgum2,6556,491.992
100,NamNgum2,6557,491.992
101,NamNgum2,6558,491.992
102,NamNgum2,6559,491.992
103,NamNgum2,6560,491.992
104,NamNgum2,6561,491.992
105,NamNgum2,6562,491.992
106,NamNgum2,6563,491.992
107,NamNgum2,6564,491.992
108,NamNgum2,6565,491.992
109,NamNgum2,6566,491.992
110,NamNgum2,6567,491.992
111,NamNgum2,6568,491.992
112,NamNgum2,6569,491.992
113,NamNgum2,6570,491.992
114,NamNgum2,6571,491.992
115,NamNgum2,6572,491.992
116,NamNgum2,6573,491.992
117,NamNgum2,6574,491.992
118,NamNgum2,6575,491.992
119,NamNgum2,6576,491.992
120,NamTheun2,6553,1089.48
121,NamTheun2,6554,1089.48
122,NamTheun2,6555,1089.48
123,NamTheun2,6556,1089.48
124,NamTheun2,6557,1089.48
125,NamTheun2,6558,1089.48
126,NamTheun2,6559,1089.48
127,NamTheun2,6560,1089.48
128,NamTheun2,6561,1089.48
129,NamTheun2,6562,1089.48
130,NamTheun2,6563,1089.48
131,NamTheun2,6564,1089.48
132,NamTheun2,6565,1089.48
133,NamTheun2,6566,1089.48
134,NamTheun2,6567,1089.48
135,NamTheun2,6568,1089.48
136,NamTheun2,6569,1089.48
137,NamTheun2,6570,1089.48
138,NamTheun2,6571,1089.48
139,NamTheun2,6572,1089.48
140,NamTheun2,6573,1089.48
141,NamTheun2,6574,1089.48
142,NamTheun2,6575,1089.48
143,NamTheun2,6576,1089.48
144,NamMang3,6553,39.77
145,NamMang3,6554,39.77
146,NamMang3,6555,39.77
147,NamMang3,6556,39.77
148,NamMang3,6557,39.77
149,NamMang3,6558,39.77
150,NamMang3,6559,39.77
151,NamMang3,6560,39.77
152,NamMang3,6561,39.77
153,NamMang3,6562,39.77
154,NamMang3,6563,39.77
155,NamMang3,6564,39.77
156,NamMang3,6565,39.77
157,NamMang3,6566,39.77
158,NamMang3,6567,39.77
159,NamMang3,6568,39.77
160,NamMang3,6569,39.77
161,NamMang3,6570,39.77
162,NamMang3,6571,39.77
163,NamMang3,6572,39.77
164,NamMang3,6573,39.77
165,NamMang3,6574,39.77
166,NamMang3,6575,39.77
167,NamMang3,6576,39.77
168,NamNgum1,6553,121.21
169,NamNgum1,6554,121.21
170,NamNgum1,6555,121.21
171,NamNgum1,6556,121.21
172,NamNgum1,6557,121.21
173,NamNgum1,6558,121.21
174,NamNgum1,6559,121.21
175,NamNgum1,6560,121.21
176,NamNgum1,6561,121.21
177,NamNgum1,6562,121.21
178,NamNgum1,6563,121.21
179,NamNgum1,6564,121.21
180,NamNgum1,6565,121.21
181,NamNgum1,6566,121.21
182,NamNgum1,6567,121.21
183,NamNgum1,6568,121.21
184,NamNgum1,6569,121.21
185,NamNgum1,6570,121.21
186,NamNgum1,6571,121.21
187,NamNgum1,6572,121.21
188,NamNgum1,6573,121.21
189,NamNgum1,6574,121.21
190,NamNgum1,6575,121.21
191,NamNgum1,6576,121.21
192,NamLeuk,6553,60.0
193,NamLeuk,6554,60.0
194,NamLeuk,6555,60.0
195,NamLeuk,6556,60.0
196,NamLeuk,6557,60.0
197,NamLeuk,6558,60.0
198,NamLeuk,6559,60.0
199,NamLeuk,6560,60.0
200,NamLeuk,6561,60.0
201,NamLeuk,6562,60.0
202,NamLeuk,6563,60.0
203,NamLeuk,6564,60.0
204,NamLeuk,6565,60.0
205,NamLeuk,6566,60.0
206,NamLeuk,6567,60.0
207,NamLeuk,6568,60.0
208,NamLeuk,6569,60.0
209,NamLeuk,6570,60.0
210,NamLeuk,6571,60.0
211,NamLeuk,6572,60.0
212,NamLeuk,6573,60.0
213,NamLeuk,6574,60.0
214,NamLeuk,6575,60.0
215,NamLeuk,6576,60.0
216,TheunHinboun,6577,460.0
217,TheunHinboun,6578,460.0
218,TheunHinboun,6579,460.0
219,TheunHinboun,6580,460.0
220,TheunHinboun,6581,460.0
221,TheunHinboun,6582,460.0
222,TheunHinboun,6583,460.0
223,TheunHinboun,6584,460.0
224,TheunHinboun,6585,460.0
225,TheunHinboun,6586,460.0
226,TheunHinboun,6587,460.0
227,TheunHinboun,6588,460.0
228,TheunHinboun,6589,460.0
229,TheunHinboun,6590,460.0
230,TheunHinboun,6591,460.0
231,TheunHinboun,6592,460.0
232,TheunHinboun,6593,460.0
233,TheunHinboun,6594,460.0
234,TheunHinboun,6595,460.0
235,TheunHinboun,6596,460.0
236,TheunHinboun,6597,460.0
237,TheunHinboun,6598,460.0
238,TheunHinboun,6599,460.0
239,TheunHinboun,6600,460.0
240,HouayHo,6577,0.0
241,HouayHo,6578,0.0
242,HouayHo,6579,0.0
243,HouayHo,6580,0.0
244,HouayHo,6581,0.0
245,HouayHo,6582,0.0
246,HouayHo,6583,0.0
247,HouayHo,6584,0.0
248,HouayHo,6585,0.0
249,HouayHo,6586,0.0
250,HouayHo,6587,0.0
251,HouayHo,6588,0.0
252,HouayHo,6589,0.0
253,HouayHo,6590,0.0
254,HouayHo,6591,0.0
255,HouayHo,6592,0.0
256,HouayHo,6593,0.0
257,HouayHo,6594,0.0
258,HouayHo,6595,0.0
259,HouayHo,6596,0.0
260,HouayHo,6597,0.0
261,HouayHo,6598,0.0
262,HouayHo,6599,0.0
263,HouayHo,6600,0.0
264,Xeset1,6577,45.0
265,Xeset1,6578,45.0
266,Xeset1,6579,45.0
267,Xeset1,6580,45.0
268,Xeset1,6581,45.0
269,Xeset1,6582,45.0
270,Xeset1,6583,45.0
271,Xeset1,6584,45.0
272,Xeset1,6585,45.0
273,Xeset1,6586,45.0
274,Xeset1,6587,45.0
275,Xeset1,6588,45.0
276,Xeset1,6589,45.0
277,Xeset1,6590,45.0
278,Xeset1,6591,45.0
279,Xeset1,6592,45.0
280,Xeset1,6593,45.0
281,Xeset1,6594,45.0
282,Xeset1,6595,45.0
283,Xeset1,6596,45.0
284,Xeset1,6597,45.0
285,Xeset1,6598,45.0
286,Xeset1,6599,45.0
287,Xeset1,6600,45.0
288,Xeset2,6577,37.67
289,Xeset2,6578,37.67
290,Xeset2,6579,37.67
291,Xeset2,6580,37.67
292,Xeset2,6581,37.67
293,Xeset2,6582,37.67
294,Xeset2,6583,37.67
295,Xeset2,6584,37.67
296,Xeset2,6585,37.67
297,Xeset2,6586,37.67
298,Xeset2,6587,37.67
299,Xeset2,6588,37.67
300,Xeset2,6589,37.67
301,Xeset2,6590,37.67
302,Xeset2,6591,37.67
303,Xeset2,6592,37.67
304,Xeset2,6593,37.67
305,Xeset2,6594,37.67
306,Xeset2,6595,37.67
307,Xeset2,6596,37.67
308,Xeset2,6597,37.67
309,Xeset2,6598,37.67
310,Xeset2,6599,37.67
311,Xeset2,6600,37.67
312,NamNgum2,6577,491.944
313,NamNgum2,6578,491.944
314,NamNgum2,6579,491.944
315,NamNgum2,6580,491.944
316,NamNgum2,6581,491.944
317,NamNgum2,6582,491.944
318,NamNgum2,6583,491.944
319,NamNgum2,6584,491.944
320,NamNgum2,6585,491.944
321,NamNgum2,6586,491.944
322,NamNgum2,6587,491.944
323,NamNgum2,6588,491.944
324,NamNgum2,6589,491.944
325,NamNgum2,6590,491.944
326,NamNgum2,6591,491.944
327,NamNgum2,6592,491.944
328,NamNgum2,6593,491.944
329,NamNgum2,6594,491.944
330,NamNgum2,6595,491.944
331,NamNgum2,6596,491.944
332,NamNgum2,6597,491.944
333,NamNgum2,6598,491.944
334,NamNgum2,6599,491.944
335,NamNgum2,6600,491.944
336,NamTheun2,6577,1089.87
337,NamTheun2,6578,1089.87
338,NamTheun2,6579,1089.87
339,NamTheun2,6580,1089.87
340,NamTheun2,6581,1089.87
341,NamTheun2,6582,1089.87
342,NamTheun2,6583,1089.87
343,NamTheun2,6584,1089.87
344,NamTheun2,6585,1089.87
345,NamTheun2,6586,1089.87
346,NamTheun2,6587,1089.87
347,NamTheun2,6588,1089.87
348,NamTheun2,6589,1089.87
349,NamTheun2,6590,1089.87
350,NamTheun2,6591,1089.87
351,NamTheun2,6592,1089.87
352,NamTheun2,6593,1089.87
353,NamTheun2,6594,1089.87
354,NamTheun2,6595,1089.87
355,NamTheun2,6596,1089.87
356,NamTheun2,6597,1089.87
357,NamTheun2,6598,1089.87
358,NamTheun2,6599,1089.87
359,NamTheun2,6600,1089.87
360,NamMang3,6577,39.76
361,NamMang3,6578,39.76
362,NamMang3,6579,39.76
363,NamMang3,6580,39.76
