,Node,Time,Value
0,NakhonNayok,2161,0.0
1,NakhonNayok,2162,0.0
2,NakhonNayok,2163,0.0
3,NakhonNayok,2164,0.0
4,NakhonNayok,2165,0.0
5,NakhonNayok,2166,3.6
6,NakhonNayok,2167,4.8
7,NakhonNayok,2168,6.0
8,NakhonNayok,2169,7.2
9,NakhonNayok,2170,8.16
10,NakhonNayok,2171,9.36
11,NakhonNayok,2172,10.56
12,NakhonNayok,2173,9.36
13,NakhonNayok,2174,8.16
14,NakhonNayok,2175,7.2
15,NakhonNayok,2176,6.0
16,NakhonNayok,2177,4.8
17,NakhonNayok,2178,3.6
18,NakhonNayok,2179,0.0
19,NakhonNayok,2180,0.0
20,NakhonNayok,2181,0.0
21,NakhonNayok,2182,0.0
22,NakhonNayok,2183,0.0
23,NakhonNayok,2184,0.0
24,LopBuri2,2161,0.0
25,LopBuri2,2162,0.0
26,LopBuri2,2163,0.0
27,LopBuri2,2164,0.0
28,LopBuri2,2165,0.0
29,LopBuri2,2166,16.32
30,LopBuri2,2167,21.6
31,LopBuri2,2168,27.12
32,LopBuri2,2169,32.4
33,LopBuri2,2170,37.92
34,LopBuri2,2171,43.2
35,LopBuri2,2172,48.72
36,LopBuri2,2173,43.2
37,LopBuri2,2174,37.92
38,LopBuri2,2175,32.4
39,LopBuri2,2176,27.12
40,LopBuri2,2177,21.6
41,LopBuri2,2178,16.32
42,LopBuri2,2179,0.0
43,LopBuri2,2180,0.0
44,LopBuri2,2181,0.0
45,LopBuri2,2182,0.0
46,LopBuri2,2183,0.0
47,LopBuri2,2184,0.0
48,Thalan2,2161,0.0
49,Thalan2,2162,0.0
50,Thalan2,2163,0.0
51,Thalan2,2164,0.0
52,Thalan2,2165,0.0
53,Thalan2,2166,8.4
54,Thalan2,2167,11.28
55,Thalan2,2168,14.16
56,Thalan2,2169,17.04
57,Thalan2,2170,19.68
58,Thalan2,2171,22.56
59,Thalan2,2172,25.44
60,Thalan2,2173,22.56
61,Thalan2,2174,19.68
62,Thalan2,2175,17.04
63,Thalan2,2176,14.16
64,Thalan2,2177,11.28
65,Thalan2,2178,8.4
66,Thalan2,2179,0.0
67,Thalan2,2180,0.0
68,Thalan2,2181,0.0
69,Thalan2,2182,0.0
70,Thalan2,2183,0.0
71,Thalan2,2184,0.0
72,NakhonPhanom,2161,0.0
73,NakhonPhanom,2162,0.0
74,NakhonPhanom,2163,0.0
75,NakhonPhanom,2164,0.0
76,NakhonPhanom,2165,0.0
77,NakhonPhanom,2166,4.32
78,NakhonPhanom,2167,5.76
79,NakhonPhanom,2168,7.2
80,NakhonPhanom,2169,8.64
81,NakhonPhanom,2170,10.08
82,NakhonPhanom,2171,11.52
83,NakhonPhanom,2172,12.96
84,NakhonPhanom,2173,11.52
85,NakhonPhanom,2174,10.08
86,NakhonPhanom,2175,8.64
87,NakhonPhanom,2176,7.2
88,NakhonPhanom,2177,5.76
89,NakhonPhanom,2178,4.32
90,NakhonPhanom,2179,0.0
91,NakhonPhanom,2180,0.0
92,NakhonPhanom,2181,0.0
93,NakhonPhanom,2182,0.0
94,NakhonPhanom,2183,0.0
95,NakhonPhanom,2184,0.0
96,NakhonChaisi,2161,0.0
97,NakhonChaisi,2162,0.0
98,NakhonChaisi,2163,0.0
99,NakhonChaisi,2164,0.0
100,NakhonChaisi,2165,0.0
101,NakhonChaisi,2166,25.92
102,NakhonChaisi,2167,34.56
103,NakhonChaisi,2168,42.96
104,NakhonChaisi,2169,51.6
105,NakhonChaisi,2170,60.24
106,NakhonChaisi,2171,68.88
107,NakhonChaisi,2172,77.52
108,NakhonChaisi,2173,68.88
109,NakhonChaisi,2174,60.24
110,NakhonChaisi,2175,51.6
111,NakhonChaisi,2176,42.96
112,NakhonChaisi,2177,34.56
113,NakhonChaisi,2178,25.92
114,NakhonChaisi,2179,0.0
115,NakhonChaisi,2180,0.0
116,NakhonChaisi,2181,0.0
117,NakhonChaisi,2182,0.0
118,NakhonChaisi,2183,0.0
119,NakhonChaisi,2184,0.0
120,Salokbat,2161,0.0
121,Salokbat,2162,0.0
122,Salokbat,2163,0.0
123,Salokbat,2164,0.0
124,Salokbat,2165,0.0
125,Salokbat,2166,10.8
126,Salokbat,2167,14.4
127,Salokbat,2168,18.0
128,Salokbat,2169,21.6
129,Salokbat,2170,25.2
130,Salokbat,2171,28.8
131,Salokbat,2172,32.4
132,Salokbat,2173,28.8
133,Salokbat,2174,25.2
134,Salokbat,2175,21.6
135,Salokbat,2176,18.0
136,Salokbat,2177,14.4
137,Salokbat,2178,10.8
138,Salokbat,2179,0.0
139,Salokbat,2180,0.0
140,Salokbat,2181,0.0
141,Salokbat,2182,0.0
142,Salokbat,2183,0.0
143,Salokbat,2184,0.0
144,ThatPhanom,2161,0.0
145,ThatPhanom,2162,0.0
146,ThatPhanom,2163,0.0
147,ThatPhanom,2164,0.0
148,ThatPhanom,2165,0.0
149,ThatPhanom,2166,3.84
150,ThatPhanom,2167,5.04
151,ThatPhanom,2168,6.24
152,ThatPhanom,2169,7.68
153,ThatPhanom,2170,8.88
154,ThatPhanom,2171,10.08
155,ThatPhanom,2172,11.28
156,ThatPhanom,2173,10.08
157,ThatPhanom,2174,8.88
158,ThatPhanom,2175,7.68
159,ThatPhanom,2176,6.24
160,ThatPhanom,2177,5.04
161,ThatPhanom,2178,3.84
162,ThatPhanom,2179,0.0
163,ThatPhanom,2180,0.0
164,ThatPhanom,2181,0.0
165,ThatPhanom,2182,0.0
166,ThatPhanom,2183,0.0
167,ThatPhanom,2184,0.0
168,Phrae,2161,0.0
169,Phrae,2162,0.0
170,Phrae,2163,0.0
171,Phrae,2164,0.0
172,Phrae,2165,0.0
173,Phrae,2166,4.08
174,Phrae,2167,5.28
175,Phrae,2168,6.72
176,Phrae,2169,8.16
177,Phrae,2170,9.36
178,Phrae,2171,10.8
179,Phrae,2172,12.0
180,Phrae,2173,10.8
181,Phrae,2174,9.36
182,Phrae,2175,8.16
183,Phrae,2176,6.72
184,Phrae,2177,5.28
185,Phrae,2178,4.08
186,Phrae,2179,0.0
187,Phrae,2180,0.0
188,Phrae,2181,0.0
189,Phrae,2182,0.0
190,Phrae,2183,0.0
191,Phrae,2184,0.0
192,ChonBuri3,2161,0.0
193,ChonBuri3,2162,0.0
194,ChonBuri3,2163,0.0
195,ChonBuri3,2164,0.0
196,ChonBuri3,2165,0.0
197,ChonBuri3,2166,1.44
198,ChonBuri3,2167,1.92
199,ChonBuri3,2168,2.4
200,ChonBuri3,2169,2.88
201,ChonBuri3,2170,3.36
202,ChonBuri3,2171,3.84
203,ChonBuri3,2172,4.32
204,ChonBuri3,2173,3.84
205,ChonBuri3,2174,3.36
206,ChonBuri3,2175,2.88
207,ChonBuri3,2176,2.4
208,ChonBuri3,2177,1.92
209,ChonBuri3,2178,1.44
210,ChonBuri3,2179,0.0
211,ChonBuri3,2180,0.0
212,ChonBuri3,2181,0.0
213,ChonBuri3,2182,0.0
214,ChonBuri3,2183,0.0
215,ChonBuri3,2184,0.0
216,SakonNakhon,2161,0.0
217,SakonNakhon,2162,0.0
218,SakonNakhon,2163,0.0
219,SakonNakhon,2164,0.0
220,SakonNakhon,2165,0.0
221,SakonNakhon,2166,3.36
222,SakonNakhon,2167,4.32
223,SakonNakhon,2168,5.52
224,SakonNakhon,2169,6.48
225,SakonNakhon,2170,7.68
226,SakonNakhon,2171,8.64
227,SakonNakhon,2172,9.84
228,SakonNakhon,2173,8.64
229,SakonNakhon,2174,7.68
230,SakonNakhon,2175,6.48
231,SakonNakhon,2176,5.52
232,SakonNakhon,2177,4.32
233,SakonNakhon,2178,3.36
234,SakonNakhon,2179,0.0
235,SakonNakhon,2180,0.0
236,SakonNakhon,2181,0.0
237,SakonNakhon,2182,0.0
238,SakonNakhon,2183,0.0
239,SakonNakhon,2184,0.0
240,Sukhothai,2161,0.0
241,Sukhothai,2162,0.0
242,Sukhothai,2163,0.0
243,Sukhothai,2164,0.0
244,Sukhothai,2165,0.0
245,Sukhothai,2166,2.4
246,Sukhothai,2167,3.12
247,Sukhothai,2168,3.84
248,Sukhothai,2169,4.8
249,Sukhothai,2170,5.52
250,Sukhothai,2171,6.24
251,Sukhothai,2172,6.96
252,Sukhothai,2173,6.24
253,Sukhothai,2174,5.52
254,Sukhothai,2175,4.8
255,Sukhothai,2176,3.84
256,Sukhothai,2177,3.12
257,Sukhothai,2178,2.4
258,Sukhothai,2179,0.0
259,Sukhothai,2180,0.0
260,Sukhothai,2181,0.0
261,Sukhothai,2182,0.0
262,Sukhothai,2183,0.0
263,Sukhothai,2184,0.0
264,Pattani,2161,0.0
265,Pattani,2162,0.0
266,Pattani,2163,0.0
267,Pattani,2164,0.0
268,Pattani,2165,0.0
269,Pattani,2166,2.16
270,Pattani,2167,2.88
271,Pattani,2168,3.6
272,Pattani,2169,4.32
273,Pattani,2170,5.04
274,Pattani,2171,5.76
275,Pattani,2172,6.48
276,Pattani,2173,5.76
277,Pattani,2174,5.04
278,Pattani,2175,4.32
279,Pattani,2176,3.6
280,Pattani,2177,2.88
281,Pattani,2178,2.16
282,Pattani,2179,0.0
283,Pattani,2180,0.0
284,Pattani,2181,0.0
285,Pattani,2182,0.0
286,Pattani,2183,0.0
287,Pattani,2184,0.0
288,Pangnga2,2161,0.0
289,Pangnga2,2162,0.0
290,Pangnga2,2163,0.0
291,Pangnga2,2164,0.0
292,Pangnga2,2165,0.0
293,Pangnga2,2166,1.68
294,Pangnga2,2167,2.4
295,Pangnga2,2168,2.88
296,Pangnga2,2169,3.36
297,Pangnga2,2170,4.08
298,Pangnga2,2171,4.56
299,Pangnga2,2172,5.04
300,Pangnga2,2173,4.56
301,Pangnga2,2174,4.08
302,Pangnga2,2175,3.36
303,Pangnga2,2176,2.88
304,Pangnga2,2177,2.4
