,biomass_st,coal_imp,coal_st,gas_cc,gas_gt,gas_ic,gas_st,hydro,import,oil_gt,oil_ic,oil_st,slack,solar,wind,wsth_st
53,6.8212102633e-13,0.0,868.2082702701,11810.243243243,0.0,40.0,0.0,513.13,1871.192,0.0,0.0,0.0,0.0,68.64,54.099999999999994,0.0
54,0.0,0.0,1218.776918919,11812.405405406,0.0,48.0,0.0,513.13,1871.192,0.0,0.0,1.13686837722e-13,0.0,102.72,54.099999999999994,8.35751888116e-13
55,10.00000000000107,0.0,4090.9,11829.27027027,0.0,171.4963783784,0.0,513.13,1871.192,0.0,0.0,0.0,0.0,136.56,54.099999999999994,0.0
56,480.71327362600016,1170.781280428,4690.9,11848.729729729,43.8377702703,234.03,700.0,513.13,1871.192,0.0,0.0,4.54747350886e-13,0.0,170.64000000000001,54.099999999999994,456.0000000000009
57,834.1354704692006,1189.487191693,4690.9,11858.675675676,32.0,233.0818243243,700.0,513.13,1871.192,0.0,4.0,6.8212102633e-13,0.0,204.96,54.099999999999994,1856.5
58,731.4154763979009,1191.812320899,4690.9,11858.783783784,32.0,230.9037162162,700.0,513.13,1871.192,0.0,4.0,0.0,0.0,238.56,54.099999999999994,2016.5
59,280.49000000000115,1183.602504895,4690.9,11852.513513513,112.27398648650001,234.03,700.0,513.13,1871.192,0.0,4.0,0.0,0.0,272.64,54.099999999999994,1251.7766437532
60,243.04000000000067,1175.323683928,4690.9,11847.756756757,79.17081493410001,234.03,491.459368547,513.13,1871.192,0.0,4.0,0.0,0.0,306.72,54.099999999999994,596.528727186
61,752.3040581773719,1192.263593015,4690.9,11853.959185066,40.830814934100005,234.03,700.0,513.13,1871.192,0.0,4.0,3.14943266661e-14,0.0,272.64,54.099999999999994,1851.028727186
62,1228.0750581774003,1203.5728066870001,4690.9,11839.007833714,143.7971662855,214.03,700.0,513.13,1871.192,14.0,6.0,4.54747350886e-13,0.0,238.56,54.099999999999994,2192.5
63,1126.09384314677,1190.451589286,4690.9,11851.202428309,41.8725716909,234.03,700.0,513.13,1871.192,0.0,3.0,0.0,0.0,204.96,54.099999999999994,1415.5
64,811.8675414838,1174.597012568,4690.9,11850.891891892,89.7056081081,234.03,700.0,513.13,1871.192,0.0,0.0,0.0,0.0,170.64000000000001,54.099999999999994,545.0
65,74.09,1011.322324324,4690.9,11839.864864865,24.0,234.03,140.0,513.13,1871.192,0.0,0.0,0.0,0.0,136.56,54.099999999999994,72.0
66,49.10000000000026,392.314486486,4690.9,11835.648648649,24.0,234.03,140.0,513.13,1871.192,0.0,0.0,0.0,0.0,102.72,54.099999999999994,0.0
67,30.000000000001364,1149.922462624,4690.9,11842.45945946,61.1849968352,234.03,700.0,513.13,1871.192,0.0,0.0,0.0,0.0,0.0,54.099999999999994,9.09494701773e-13
68,123.0,1150.636830218,4690.9,11842.891891892,41.7408995118,234.03,700.0,513.13,1871.192,0.0,0.0,4.54747350886e-13,0.0,0.0,54.099999999999994,8.35751888116e-13
69,519.2299460507,1154.173121517,4689.9,11845.27027027,90.5422297297,234.03,700.0,513.13,1871.192,0.0,0.0,0.0,0.0,0.0,54.099999999999994,0.0
70,2.657813908898e-13,1148.894148649,4654.8,11837.378378378,0.0,177.15412162159998,0.0,513.13,1871.192,0.0,0.0,6.8212102633e-13,0.0,0.0,54.099999999999994,9.09494701773e-13
71,0.0,0.0,4272.2,11828.837837838,0.0,54.26989189189,0.0,513.13,1871.192,0.0,0.0,0.0,0.0,0.0,54.099999999999994,0.0
72,4.54747350886e-13,0.0,3337.713135135,11823.540540541,0.0,40.0,0.0,513.13,1871.192,0.0,0.0,0.0,0.0,0.0,54.099999999999994,9.09494701773e-13
73,19.32713513513398,0.0,4004.3,11828.621621622,0.0,201.53,0.0,506.55,1929.728,0.0,1.0,0.0,0.0,0.0,53.7,0.0
74,15.275211655507533,0.0,3641.42246402,11825.702702703,0.0,70.0,0.0,506.55,1929.728,0.0,0.0,0.0,0.0,0.0,53.7,0.0
75,23.27521165550339,0.0,2958.9359775338,11822.027027027,0.0,62.0,0.0,506.55,1929.728,0.0,0.0,7.38964445191e-13,0.0,0.0,53.7,0.0
76,33.27521165550222,0.0,2558.449491047,11819.864864865,0.0,70.0,0.0,506.55,1929.728,0.0,0.0,3.4881407072100003e-13,0.0,0.0,53.7,0.0
77,55.37521165550161,0.0,2380.466247804,11819.432432432,0.0,78.0,0.0,506.55,1929.728,0.0,0.0,0.0,0.0,68.64,53.7,1.3273706458300002e-12
78,82.36521165550236,0.0,2742.801653209,11821.918918919,0.0,92.0,0.0,506.55,1929.728,0.0,0.0,0.0,0.0,102.72,53.7,0.0
79,186.060873119,1249.876532286,4389.9,11840.405405405,0.0,234.03,0.0,506.55,1929.728,0.0,0.0,0.0,0.0,136.56,53.7,200.0
80,812.7144454968,1191.980797746,4690.9,11862.027027027,740.0,234.03,1775.0,506.55,1929.728,0.0,0.0,9.09494701773e-13,0.0,170.64000000000001,53.7,711.0
81,1227.2162116555,1210.604977534,4690.9,11873.054054054,740.0,234.03,1775.0,506.55,1929.728,0.0,5.0,2.27373675443e-13,0.0,204.96,53.7,2236.5
82,795.3152116555059,1210.272760966,5032.105504272,11873.27027027,740.0,234.03,1775.0,506.55,1929.728,0.0,0.0,9.49438725837e-13,0.0,238.56,53.7,2391.576360945
83,349.2652116550013,1203.53705416,5017.034507755,11866.567567566999,740.0,234.03,1775.0,506.55,1929.728,0.0,0.0,0.0,0.0,272.64,53.7,1600.1638750782
84,254.4652116550015,1194.657059062,4999.445378726001,11860.945945946,740.0,234.03,1387.481953211,506.55,1929.728,0.0,0.0,2.27373675443e-13,0.0,306.72,53.7,1064.925100047
85,622.6952116550018,1214.22460897,5027.817890138001,11872.621621622,740.0,234.03,1775.0,506.55,1929.728,0.0,0.0,0.0,0.0,272.64,53.7,2419.425100047
86,1246.4727465645901,1220.228796742,5045.635862098,11878.027027027,740.0,234.03,1775.0,506.55,1929.728,0.0,0.0,0.0,0.0,238.56,53.7,2776.5
87,1232.524211655,1213.1888696810001,5036.423316966,11871.756756757,740.0,234.03,1775.0,506.55,1929.728,0.0,0.0,0.0,0.0,204.96,53.7,1721.490196292009
88,989.183088099,1201.465254559,5012.594947537,11864.621621622,347.983378378,234.03,1775.0,506.55,1929.728,0.0,0.0,0.0,0.0,170.64000000000001,53.7,1108.990196292003
89,257.23108809900015,1178.482165154,4974.011565437,11852.081081081,517.821418919,234.03,732.111782316,506.55,1929.728,0.0,0.0,0.0,0.0,136.56,53.7,552.9901962920059
90,221.05465243140634,1170.925818383,4958.135275972,11847.540540541,294.436327193,234.03,355.0,506.55,1929.728,0.0,0.0,4.54747350886e-13,0.0,102.72,53.7,412.990196292
91,279.85465243140465,1178.800455677,4747.9,11855.0,477.545,234.03,1775.0,506.55,1929.728,0.0,0.0,0.0,0.0,0.0,53.7,426.0
92,466.5323645609004,1179.984905709,4747.9,11855.432432432,471.412567568,234.03,1775.0,506.55,1929.728,0.0,0.0,2.27373675443e-13,0.0,0.0,53.7,326.0000000000017
93,1098.35805154204,1184.3196241340002,4747.9,11858.351351351,433.738648649,234.03,1775.0,506.55,1929.728,0.0,0.0,0.0,0.0,0.0,53.7,226.0000000000009
94,585.4310962059,1170.658876767,4747.9,11849.702702703,551.272297297,234.03,735.0,506.55,1929.728,0.0,0.0,0.0,0.0,0.0,53.7,113.00000000000091
95,216.01310360070227,1159.567004507,4747.9,11839.972972973,0.0,178.677027027,0.0,506.55,1929.728,0.0,0.0,0.0,0.0,0.0,53.7,0.0
96,268.659567567538,0.0,4747.9,11834.027027027,0.0,234.03,0.0,506.55,1929.728,0.0,0.0,0.0,0.0,0.0,53.7,8.35751888116e-13
97,204.0100000000062,0.0,3964.463135135,11828.621621622,0.0,92.0,0.0,503.92,1899.2420000000002,0.0,0.0,1.0389287028300001e-12,0.0,0.0,52.5,1.7452465898900002e-12
98,158.19000000000491,0.0,3524.8236756759998,11825.702702703,0.0,78.0,0.0,503.92,1899.2420000000002,0.0,0.0,3.44517207555e-13,0.0,0.0,52.5,1.81898940355e-12
99,125.390000000004,0.0,2883.137189189,11822.027027027,0.0,70.0,0.0,503.92,1899.2420000000002,0.0,0.0,1.7951766199700002e-12,0.0,0.0,52.5,0.0
100,105.30348658524969,0.0,2528.737216117,11819.864864865,0.0,62.0,0.0,503.92,1899.2420000000002,0.0,0.0,1.1368683772200001e-12,0.0,0.0,52.5,0.0
101,100.30348658524444,0.0,2377.8539728739997,11819.432432432,0.0,70.0,0.0,503.92,1899.2420000000002,0.0,0.0,0.0,0.0,68.64,52.5,0.0
102,95.30348658520258,0.0,2778.17937828,11821.918918919,0.0,78.0,0.0,503.92,1899.2420000000002,0.0,0.0,2.8421709430399997e-14,0.0,102.72,52.5,9.09494701773e-13
103,131.7573272642063,1053.02399178,4937.727491766,11840.405405405001,0.0,171.6745945946,0.0,503.92,1899.2420000000002,0.0,0.0,0.0,0.0,136.56,52.5,9.09494701773e-13
104,916.0763272642007,1191.768197855,4998.526718124,11862.027027027,108.54,234.03,1775.0,503.92,1899.2420000000002,0.0,0.0,2.04636307899e-12,0.0,170.64000000000001,52.5,966.0
105,1190.5087973321,1212.048131068,5028.780260789,11873.054054054,516.7,234.03,1775.0,503.92,1899.2420000000002,0.0,0.0,0.0,0.0,204.96,52.5,2196.5
106,920.653486585203,1210.8277185739998,5030.295364124,11873.27027027,516.7,234.03,1775.0,503.92,1899.2420000000002,0.0,0.0,0.0,0.0,238.56,52.5,2525.109268554
107,407.79348658520234,1204.5011188439998,5014.449575428,11866.567567566999,516.7,234.03,1775.0,503.92,1899.2420000000002,0.0,0.0,2.58868002109e-13,0.0,272.64,52.5,1800.8724677917
108,319.30929985020134,1195.2655458200002,4996.66426029,11860.945945946,460.5,234.02999999999,1575.6015967419999,503.92,1899.2420000000002,0.0,0.0,0.0,0.0,306.72,52.5,1127.95
109,787.6392998502045,1214.927598153,5026.761912808,11872.621621622,516.7,234.03,1775.0,503.92,1899.2420000000002,0.0,0.0,1.5916157281e-12,0.0,272.64,52.5,2512.45
110,1327.74448658519,1220.6791427980002,5042.579776022,11878.027027027,516.7,234.03,1775.0,503.92,1899.2420000000002,0.0,10.0,6.08378212672e-13,0.0,238.56,52.5,2945.45
111,1204.0024865852,1212.668465063,5033.978557692,11871.756756757,516.7,234.03,1775.0,503.92,1899.2420000000002,0.0,0.0,0.0,0.0,204.96,52.5,2010.593085255
112,712.1372419262004,1195.990321804,5014.61221588,11864.621621622,516.7,234.03,1775.0,503.92,1899.2420000000002,0.0,0.0,0.0,0.0,170.64000000000001,52.5,1255.093085255
113,227.89348658520578,1174.1899455779999,4974.181590517,11852.081081081,294.521418919,234.02999999999,878.084689362,503.92,1899.2420000000002,0.0,0.0,0.0,0.0,136.56,52.5,698.093085255
114,198.8133518275048,1166.71220045,4960.170650891,11847.540540541,357.179459459,234.03,395.889522388,503.92,1899.2420000000002,0.0,0.0,0.0,0.0,102.72,52.5,368.09308525500086
115,317.5490652814044,1171.94475344,4983.177289387,11855.0,254.245,234.03,1775.0,503.92,1899.2420000000002,0.0,0.0,0.0,0.0,0.0,52.5,417.5
116,511.15906528139396,1173.144739454,4985.035021215,11855.432432432,248.112567568,234.03,1775.0,503.92,1899.2420000000002,0.0,0.0,6.08378212672e-13,0.0,0.0,52.5,308.6944443195017
117,1108.6422000391,1177.680830273,4994.870645364,11858.351351351,210.43864864900002,234.03,1775.0,503.92,1899.2420000000002,0.0,0.0,7.13615352996e-13,0.0,0.0,52.5,233.00000000000364
118,783.758123762191,1165.011573539,4971.036275672,11849.702702703,257.772297297,234.03000000000048,700.0,503.92,1899.2420000000002,0.0,0.0,1.45680464689e-12,0.0,0.0,52.5,60.00000000000273
119,151.65141783726114,1151.7446902709999,4747.9,11839.972972973,30.647027027,224.53,0.0,503.92,1899.2420000000002,0.0,0.0,4.54747350886e-13,0.0,0.0,52.5,30.000000000003638
120,72.55920003910627,602.546367528,4531.8,11834.027027027,0.0,78.0,0.0,503.92,1899.2420000000002,0.0,0.0,0.0,0.0,0.0,52.5,0.0
121,67.56000000000091,125.0,3996.805135135,11828.621621622,0.0,63.0,0.0,501.95,1898.3200000000002,0.0,0.0,5.6843418860799994e-14,0.0,0.0,63.5,2.6547412916600003e-12
122,75.1742848002,125.0,3503.731390875,11825.702702703,0.0,49.0,0.0,501.95,1898.3200000000002,0.0,0.0,0.0,0.0,0.0,63.5,0.0
123,90.17428480020148,125.0,2814.244904389,11822.027027027,0.0,41.0,0.0,501.95,1898.3200000000002,0.0,0.0,0.0,0.0,0.0,63.5,2.72848410532e-12
124,105.1742848002005,125.0,2424.758417902,11819.864864865,0.0,33.0,0.0,501.95,1898.3200000000002,0.0,0.0,0.0,0.0,0.0,63.5,0.0
125,120.17428480020003,125.0,2253.875174659,11819.432432432,0.0,41.0,0.0,501.95,1898.3200000000002,0.0,0.0,0.0,0.0,68.64,63.5,0.0
126,145.0742848002,125.0,2624.300580065,11821.918918919,0.0,49.0,0.0,501.95,1898.3200000000002,0.0,0.0,0.0,0.0,102.72,63.5,0.0
127,181.9742848002016,1162.671120605,4747.9,11840.405405405,8.0,185.53,0.0,501.95,1898.3200000000002,0.0,0.0,6.8212102633e-13,0.0,136.56,63.5,8.35751888116e-13
128,985.0212848,1197.2664854700001,4747.9,11862.027027027,478.615472973,214.03,1775.0,501.95,1898.3200000000002,0.0,0.0,0.0,0.0,170.64000000000001,63.5,784.0
129,1183.3872848,1212.6933642620002,4747.9,11873.054054054,816.5,234.03,1775.0,501.95,1898.3200000000002,0.0,1.0,4.54747350886e-13,0.0,204.96,63.5,2174.9485401271
130,890.9342848,1212.546549378,4747.9,11873.27027027,816.5,234.03,1775.0,501.95,1898.3200000000002,0.0,1.09700365998,0.0,0.0,238.56,63.5,2526.5
131,438.5642848,1205.26160564,4747.9,11866.567567568,816.5,234.03,1775.0,501.95,1898.3200000000002,0.0,1.0,2.27373675443e-13,0.0,272.64,63.5,1726.9827582085
132,358.7500000000001,1196.4628321559999,4747.9,11860.945945946,816.5,234.03,1458.169846159,501.95,1898.3200000000002,0.0,1.0,0.0,0.0,306.72,63.5,1088.400024388
133,796.8000000000002,1215.2707864230001,4747.9,11872.621621622,816.5,234.03,1775.0,501.95,1898.3200000000002,0.0,1.0,0.0,0.0,272.64,63.5,2472.900024388
134,1366.501,1221.537567979,4747.9,11878.027027027,816.5,234.03,1775.0,501.95,1898.3200000000002,0.0,1.6568374264,0.0,0.0,238.56,63.5,2900.95
135,1276.269,1213.706066233,4747.9,11871.756756757,816.5,234.03,1775.0,501.95,1898.3200000000002,0.0,0.0,0.0,0.0,204.96,63.5,1915.459528361001
136,745.1595826829999,1196.40575382,4747.9,11864.621621622,816.5,234.03,1775.0,501.95,1898.3200000000002,0.0,0.0,0.0,0.0,170.64000000000001,63.5,1180.459528361002
137,288.4095826835011,1175.445203019,4747.9,11852.081081081,569.321418919,234.02999999999,858.320483234,501.95,1898.3200000000002,0.0,0.0,0.0,0.0,136.56,63.5,599.4595283610013
138,258.76000000000045,1167.969522435,4747.9,11847.540540541,609.6612194740001,234.03,355.0,501.95,1898.3200000000002,0.0,0.0,2.88441943003e-13,0.0,102.72,63.5,299.45952836100093
139,295.660000000001,1173.5318677579999,4747.9,11855.0,529.0450000000001,234.03,1775.0,501.95,1898.3200000000002,0.0,0.0,0.0,0.0,0.0,63.5,390.17124035
140,463.51,1174.311826018,4747.9,11855.432432432,522.9125675676,234.03,1775.0,501.95,1898.3200000000002,0.0,0.0,6.8212102633e-13,0.0,0.0,63.5,309.4034442524509
141,1080.3955858441,1179.990089832,4747.9,11858.351351351,485.2386486486,234.03,1775.0,501.95,1898.3200000000002,0.0,0.0,0.0,0.0,0.0,63.5,223.00000000000082
142,716.804308052,1168.493664921,4747.9,11849.702702703,156.272297297,234.03,1040.0,501.95,1898.3200000000002,0.0,0.0,0.0,0.0,0.0,63.5,100.00000000000091
143,266.94393958800026,1159.84416852,4747.9,11839.972972973,0.0,153.677027027,0.0,501.95,1898.3200000000002,0.0,0.0,0.0,0.0,0.0,63.5,0.0
144,220.14393958800014,420.490655006,4563.9,11834.027027027,0.0,72.2629729729702,0.0,501.95,1898.3200000000002,0.0,0.0,0.0,0.0,0.0,63.5,1.7452465898900002e-12
145,205.14,125.0,3881.013135135,11828.621621622,0.0,58.0,0.0,500.39,1881.4919999999997,0.0,0.0,0.0,0.0,0.0,65.1,0.0
146,190.14,125.0,3404.5536756757,11825.702702703,0.0,50.0,0.0,500.39,1881.4919999999997,0.0,0.0,0.0,0.0,0.0,65.1,0.0
147,175.1400000000001,125.0,2745.0671891892,11822.027027027,0.0,42.0,0.0,500.39,1881.4919999999997,0.0,0.0,0.0,0.0,0.0,65.1,0.0
148,160.1400000000002,125.0,2385.5807027022,11819.864864865,0.0,34.0,0.0,500.39,1881.4919999999997,0.0,0.0,0.0,0.0,0.0,65.1,0.0
149,145.14000000000004,125.0,2244.697459459,11819.432432432,0.0,42.0,0.0,500.39,1881.4919999999997,0.0,0.0,0.0,0.0,68.64,65.1,4.54747350886e-13
150,157.0111531903,125.0,2628.15171167459,11821.918918919,0.0,50.0,0.0,500.39,1881.4919999999997,0.0,0.0,0.0,0.0,102.72,65.1,8.35751888116e-13
151,243.81115319030252,1164.4776576210002,4747.9,11840.405405405,0.0,146.6745945946,0.0,500.39,1881.4919999999997,0.0,0.0,4.54747350886e-13,0.0,136.56,65.1,8.35751888116e-13
152,1030.6600553885,1193.415714882,4747.9,11862.027027027001,433.615472973,234.03,1775.0,500.39,1881.4919999999997,0.0,0.0,2.27373675443e-13,0.0,170.64000000000001,65.1,784.0000000000009
153,1200.18415319,1213.470908275,4747.9,11873.054054054,816.5,234.03,1775.0,500.39,1881.4919999999997,0.0,0.0,0.0,0.0,204.96,65.1,2175.1621277241
154,907.72795423759,1213.6378836,4747.9,11873.27027027,816.5,234.03,1775.0,500.39,1881.4919999999997,0.0,0.0,0.0,0.0,238.56,65.1,2526.5
155,480.5011531900012,1205.587668011,4747.9,11866.567567566999,816.5,234.03,1775.0,500.39,1881.4919999999997,0.0,0.0,0.0,0.0,272.64,65.1,1702.507827448
156,389.2011531900004,1196.8114864220001,4747.9,11860.945945946,816.5,234.03,1358.0286657010001,500.39,1881.4919999999997,0.0,0.0,4.54747350886e-13,0.0,306.72,65.1,1175.5293973889
