Year,Month,Day,Hour,HouayHo,NamNgum2,NamNgum1,NamLeuk,NamMang3,NamTheun2,TheunHinboun,Xeset1,Xeset2
1982,1,1,0,6.3,443.69,27.44,56.19,15.49,923.37,276.91,11.49,2.67
1982,1,1,1,6.3,443.69,27.44,56.19,15.49,923.37,276.91,11.49,2.67
1982,1,1,2,6.3,443.69,27.44,56.19,15.49,923.37,276.91,11.49,2.67
1982,1,1,3,6.3,443.69,27.44,56.19,15.49,923.37,276.91,11.49,2.67
1982,1,1,4,6.3,443.69,27.44,56.19,15.49,923.37,276.91,11.49,2.67
1982,1,1,5,6.3,443.69,27.44,56.19,15.49,923.37,276.91,11.49,2.67
1982,1,1,6,6.3,443.69,27.44,56.19,15.49,923.37,276.91,11.49,2.67
1982,1,1,7,6.3,443.69,27.44,56.19,15.49,923.37,276.91,11.49,2.67
1982,1,1,8,6.3,443.69,27.44,56.19,15.49,923.37,276.91,11.49,2.67
1982,1,1,9,6.3,443.69,27.44,56.19,15.49,923.37,276.91,11.49,2.67
1982,1,1,10,6.3,443.69,27.44,56.19,15.49,923.37,276.91,11.49,2.67
1982,1,1,11,6.3,443.69,27.44,56.19,15.49,923.37,276.91,11.49,2.67
1982,1,1,12,6.3,443.69,27.44,56.19,15.49,923.37,276.91,11.49,2.67
1982,1,1,13,6.3,443.69,27.44,56.19,15.49,923.37,276.91,11.49,2.67
1982,1,1,14,6.3,443.69,27.44,56.19,15.49,923.37,276.91,11.49,2.67
1982,1,1,15,6.3,443.69,27.44,56.19,15.49,923.37,276.91,11.49,2.67
1982,1,1,16,6.3,443.69,27.44,56.19,15.49,923.37,276.91,11.49,2.67
1982,1,1,17,6.3,443.69,27.44,56.19,15.49,923.37,276.91,11.49,2.67
1982,1,1,18,6.3,443.69,27.44,56.19,15.49,923.37,276.91,11.49,2.67
1982,1,1,19,6.3,443.69,27.44,56.19,15.49,923.37,276.91,11.49,2.67
1982,1,1,20,6.3,443.69,27.44,56.19,15.49,923.37,276.91,11.49,2.67
1982,1,1,21,6.3,443.69,27.44,56.19,15.49,923.37,276.91,11.49,2.67
1982,1,1,22,6.3,443.69,27.44,56.19,15.49,923.37,276.91,11.49,2.67
1982,1,1,23,6.3,443.69,27.44,56.19,15.49,923.37,276.91,11.49,2.67
1982,1,2,0,6.14,441.85,27.24,56.02,15.46,923.19,458.78,11.21,2.63
1982,1,2,1,6.14,441.85,27.24,56.02,15.46,923.19,458.78,11.21,2.63
1982,1,2,2,6.14,441.85,27.24,56.02,15.46,923.19,458.78,11.21,2.63
1982,1,2,3,6.14,441.85,27.24,56.02,15.46,923.19,458.78,11.21,2.63
1982,1,2,4,6.14,441.85,27.24,56.02,15.46,923.19,458.78,11.21,2.63
1982,1,2,5,6.14,441.85,27.24,56.02,15.46,923.19,458.78,11.21,2.63
1982,1,2,6,6.14,441.85,27.24,56.02,15.46,923.19,458.78,11.21,2.63
1982,1,2,7,6.14,441.85,27.24,56.02,15.46,923.19,458.78,11.21,2.63
1982,1,2,8,6.14,441.85,27.24,56.02,15.46,923.19,458.78,11.21,2.63
1982,1,2,9,6.14,441.85,27.24,56.02,15.46,923.19,458.78,11.21,2.63
1982,1,2,10,6.14,441.85,27.24,56.02,15.46,923.19,458.78,11.21,2.63
1982,1,2,11,6.14,441.85,27.24,56.02,15.46,923.19,458.78,11.21,2.63
1982,1,2,12,6.14,441.85,27.24,56.02,15.46,923.19,458.78,11.21,2.63
1982,1,2,13,6.14,441.85,27.24,56.02,15.46,923.19,458.78,11.21,2.63
1982,1,2,14,6.14,441.85,27.24,56.02,15.46,923.19,458.78,11.21,2.63
1982,1,2,15,6.14,441.85,27.24,56.02,15.46,923.19,458.78,11.21,2.63
1982,1,2,16,6.14,441.85,27.24,56.02,15.46,923.19,458.78,11.21,2.63
1982,1,2,17,6.14,441.85,27.24,56.02,15.46,923.19,458.78,11.21,2.63
1982,1,2,18,6.14,441.85,27.24,56.02,15.46,923.19,458.78,11.21,2.63
1982,1,2,19,6.14,441.85,27.24,56.02,15.46,923.19,458.78,11.21,2.63
1982,1,2,20,6.14,441.85,27.24,56.02,15.46,923.19,458.78,11.21,2.63
1982,1,2,21,6.14,441.85,27.24,56.02,15.46,923.19,458.78,11.21,2.63
1982,1,2,22,6.14,441.85,27.24,56.02,15.46,923.19,458.78,11.21,2.63
1982,1,2,23,6.14,441.85,27.24,56.02,15.46,923.19,458.78,11.21,2.63
1982,1,3,0,6,440,27.05,55.85,15.43,923.02,458.65,10.95,2.6
1982,1,3,1,6,440,27.05,55.85,15.43,923.02,458.65,10.95,2.6
1982,1,3,2,6,440,27.05,55.85,15.43,923.02,458.65,10.95,2.6
1982,1,3,3,6,440,27.05,55.85,15.43,923.02,458.65,10.95,2.6
1982,1,3,4,6,440,27.05,55.85,15.43,923.02,458.65,10.95,2.6
1982,1,3,5,6,440,27.05,55.85,15.43,923.02,458.65,10.95,2.6
1982,1,3,6,6,440,27.05,55.85,15.43,923.02,458.65,10.95,2.6
1982,1,3,7,6,440,27.05,55.85,15.43,923.02,458.65,10.95,2.6
1982,1,3,8,6,440,27.05,55.85,15.43,923.02,458.65,10.95,2.6
1982,1,3,9,6,440,27.05,55.85,15.43,923.02,458.65,10.95,2.6
