Year,Month,Day,Hour,HouayHo,NamNgum2,NamNgum1,NamLeuk,NamMang3,NamTheun2,TheunHinboun,Xeset1,Xeset2
1990,1,1,0,3.78,435.03,26.19,52.26,15.02,914.62,0,6.71,2.33
1990,1,1,1,3.78,435.03,26.19,52.26,15.02,914.62,0,6.71,2.33
1990,1,1,2,3.78,435.03,26.19,52.26,15.02,914.62,0,6.71,2.33
1990,1,1,3,3.78,435.03,26.19,52.26,15.02,914.62,0,6.71,2.33
1990,1,1,4,3.78,435.03,26.19,52.26,15.02,914.62,0,6.71,2.33
1990,1,1,5,3.78,435.03,26.19,52.26,15.02,914.62,0,6.71,2.33
1990,1,1,6,3.78,435.03,26.19,52.26,15.02,914.62,0,6.71,2.33
1990,1,1,7,3.78,435.03,26.19,52.26,15.02,914.62,0,6.71,2.33
1990,1,1,8,3.78,435.03,26.19,52.26,15.02,914.62,0,6.71,2.33
1990,1,1,9,3.78,435.03,26.19,52.26,15.02,914.62,0,6.71,2.33
1990,1,1,10,3.78,435.03,26.19,52.26,15.02,914.62,0,6.71,2.33
1990,1,1,11,3.78,435.03,26.19,52.26,15.02,914.62,0,6.71,2.33
1990,1,1,12,3.78,435.03,26.19,52.26,15.02,914.62,0,6.71,2.33
1990,1,1,13,3.78,435.03,26.19,52.26,15.02,914.62,0,6.71,2.33
1990,1,1,14,3.78,435.03,26.19,52.26,15.02,914.62,0,6.71,2.33
1990,1,1,15,3.78,435.03,26.19,52.26,15.02,914.62,0,6.71,2.33
1990,1,1,16,3.78,435.03,26.19,52.26,15.02,914.62,0,6.71,2.33
1990,1,1,17,3.78,435.03,26.19,52.26,15.02,914.62,0,6.71,2.33
1990,1,1,18,3.78,435.03,26.19,52.26,15.02,914.62,0,6.71,2.33
1990,1,1,19,3.78,435.03,26.19,52.26,15.02,914.62,0,6.71,2.33
1990,1,1,20,3.78,435.03,26.19,52.26,15.02,914.62,0,6.71,2.33
1990,1,1,21,3.78,435.03,26.19,52.26,15.02,914.62,0,6.71,2.33
1990,1,1,22,3.78,435.03,26.19,52.26,15.02,914.62,0,6.71,2.33
1990,1,1,23,3.78,435.03,26.19,52.26,15.02,914.62,0,6.71,2.33
1990,1,2,0,3.74,433.12,26.05,52.06,15,914.42,339.6,6.58,2.31
1990,1,2,1,3.74,433.12,26.05,52.06,15,914.42,339.6,6.58,2.31
1990,1,2,2,3.74,433.12,26.05,52.06,15,914.42,339.6,6.58,2.31
1990,1,2,3,3.74,433.12,26.05,52.06,15,914.42,339.6,6.58,2.31
1990,1,2,4,3.74,433.12,26.05,52.06,15,914.42,339.6,6.58,2.31
1990,1,2,5,3.74,433.12,26.05,52.06,15,914.42,339.6,6.58,2.31
1990,1,2,6,3.74,433.12,26.05,52.06,15,914.42,339.6,6.58,2.31
1990,1,2,7,3.74,433.12,26.05,52.06,15,914.42,339.6,6.58,2.31
1990,1,2,8,3.74,433.12,26.05,52.06,15,914.42,339.6,6.58,2.31
1990,1,2,9,3.74,433.12,26.05,52.06,15,914.42,339.6,6.58,2.31
1990,1,2,10,3.74,433.12,26.05,52.06,15,914.42,339.6,6.58,2.31
1990,1,2,11,3.74,433.12,26.05,52.06,15,914.42,339.6,6.58,2.31
1990,1,2,12,3.74,433.12,26.05,52.06,15,914.42,339.6,6.58,2.31
1990,1,2,13,3.74,433.12,26.05,52.06,15,914.42,339.6,6.58,2.31
1990,1,2,14,3.74,433.12,26.05,52.06,15,914.42,339.6,6.58,2.31
1990,1,2,15,3.74,433.12,26.05,52.06,15,914.42,339.6,6.58,2.31
1990,1,2,16,3.74,433.12,26.05,52.06,15,914.42,339.6,6.58,2.31
1990,1,2,17,3.74,433.12,26.05,52.06,15,914.42,339.6,6.58,2.31
1990,1,2,18,3.74,433.12,26.05,52.06,15,914.42,339.6,6.58,2.31
1990,1,2,19,3.74,433.12,26.05,52.06,15,914.42,339.6,6.58,2.31
1990,1,2,20,3.74,433.12,26.05,52.06,15,914.42,339.6,6.58,2.31
1990,1,2,21,3.74,433.12,26.05,52.06,15,914.42,339.6,6.58,2.31
1990,1,2,22,3.74,433.12,26.05,52.06,15,914.42,339.6,6.58,2.31
1990,1,2,23,3.74,433.12,26.05,52.06,15,914.42,339.6,6.58,2.31
1990,1,3,0,3.7,118,25.9,51.86,14.99,914.22,458.34,6.45,2.29
1990,1,3,1,3.7,118,25.9,51.86,14.99,914.22,458.34,6.45,2.29
1990,1,3,2,3.7,118,25.9,51.86,14.99,914.22,458.34,6.45,2.29
1990,1,3,3,3.7,118,25.9,51.86,14.99,914.22,458.34,6.45,2.29
1990,1,3,4,3.7,118,25.9,51.86,14.99,914.22,458.34,6.45,2.29
1990,1,3,5,3.7,118,25.9,51.86,14.99,914.22,458.34,6.45,2.29
1990,1,3,6,3.7,118,25.9,51.86,14.99,914.22,458.34,6.45,2.29
1990,1,3,7,3.7,118,25.9,51.86,14.99,914.22,458.34,6.45,2.29
1990,1,3,8,3.7,118,25.9,51.86,14.99,914.22,458.34,6.45,2.29
1990,1,3,9,3.7,118,25.9,51.86,14.99,914.22,458.34,6.45,2.29
1990,1,3,10,3.7,118,25.9,51.86,14.99,914.22,458.34,6.45,2.29
1990,1,3,11,3.7,118,25.9,51.86,14.99,914.22,458.34,6.45,2.29
1990,1,3,12,3.7,118,25.9,51.86,14.99,914.22,458.34,6.45,2.29
1990,1,3,13,3.7,118,25.9,51.86,14.99,914.22,458.34,6.45,2.29
1990,1,3,14,3.7,118,25.9,51.86,14.99,914.22,458.34,6.45,2.29
1990,1,3,15,3.7,118,25.9,51.86,14.99,914.22,458.34,6.45,2.29
1990,1,3,16,3.7,118,25.9,51.86,14.99,914.22,458.34,6.45,2.29
1990,1,3,17,3.7,118,25.9,51.86,14.99,914.22,458.34,6.45,2.29
1990,1,3,18,3.7,118,25.9,51.86,14.99,914.22,458.34,6.45,2.29
1990,1,3,19,3.7,118,25.9,51.86,14.99,914.22,458.34,6.45,2.29
1990,1,3,20,3.7,118,25.9,51.86,14.99,914.22,458.34,6.45,2.29
1990,1,3,21,3.7,118,25.9,51.86,14.99,914.22,458.34,6.45,2.29
1990,1,3,22,3.7,118,25.9,51.86,14.99,914.22,458.34,6.45,2.29
1990,1,3,23,3.7,118,25.9,51.86,14.99,914.22,458.34,6.45,2.29
1990,1,4,0,3.66,63.37,25.76,27.83,14.97,914.03,458.21,6.32,2.27
1990,1,4,1,3.66,63.37,25.76,27.83,14.97,914.03,458.21,6.32,2.27
1990,1,4,2,3.66,63.37,25.76,27.83,14.97,914.03,458.21,6.32,2.27
1990,1,4,3,3.66,63.37,25.76,27.83,14.97,914.03,458.21,6.32,2.27
1990,1,4,4,3.66,63.37,25.76,27.83,14.97,914.03,458.21,6.32,2.27
1990,1,4,5,3.66,63.37,25.76,27.83,14.97,914.03,458.21,6.32,2.27
1990,1,4,6,3.66,63.37,25.76,27.83,14.97,914.03,458.21,6.32,2.27
1990,1,4,7,3.66,63.37,25.76,27.83,14.97,914.03,458.21,6.32,2.27
1990,1,4,8,3.66,63.37,25.76,27.83,14.97,914.03,458.21,6.32,2.27
1990,1,4,9,3.66,63.37,25.76,27.83,14.97,914.03,458.21,6.32,2.27
1990,1,4,10,3.66,63.37,25.76,27.83,14.97,914.03,458.21,6.32,2.27
1990,1,4,11,3.66,63.37,25.76,27.83,14.97,914.03,458.21,6.32,2.27
1990,1,4,12,3.66,63.37,25.76,27.83,14.97,914.03,458.21,6.32,2.27
1990,1,4,13,3.66,63.37,25.76,27.83,14.97,914.03,458.21,6.32,2.27
1990,1,4,14,3.66,63.37,25.76,27.83,14.97,914.03,458.21,6.32,2.27
1990,1,4,15,3.66,63.37,25.76,27.83,14.97,914.03,458.21,6.32,2.27
1990,1,4,16,3.66,63.37,25.76,27.83,14.97,914.03,458.21,6.32,2.27
1990,1,4,17,3.66,63.37,25.76,27.83,14.97,914.03,458.21,6.32,2.27
1990,1,4,18,3.66,63.37,25.76,27.83,14.97,914.03,458.21,6.32,2.27
1990,1,4,19,3.66,63.37,25.76,27.83,14.97,914.03,458.21,6.32,2.27
1990,1,4,20,3.66,63.37,25.76,27.83,14.97,914.03,458.21,6.32,2.27
1990,1,4,21,3.66,63.37,25.76,27.83,14.97,914.03,458.21,6.32,2.27
1990,1,4,22,3.66,63.37,25.76,27.83,14.97,914.03,458.21,6.32,2.27
1990,1,4,23,3.66,63.37,25.76,27.83,14.97,914.03,458.21,6.32,2.27
1990,1,5,0,3.62,63.08,25.62,16.01,14.95,913.83,458.09,6.21,2.25
1990,1,5,1,3.62,63.08,25.62,16.01,14.95,913.83,458.09,6.21,2.25
1990,1,5,2,3.62,63.08,25.62,16.01,14.95,913.83,458.09,6.21,2.25
1990,1,5,3,3.62,63.08,25.62,16.01,14.95,913.83,458.09,6.21,2.25
1990,1,5,4,3.62,63.08,25.62,16.01,14.95,913.83,458.09,6.21,2.25
1990,1,5,5,3.62,63.08,25.62,16.01,14.95,913.83,458.09,6.21,2.25
1990,1,5,6,3.62,63.08,25.62,16.01,14.95,913.83,458.09,6.21,2.25
1990,1,5,7,3.62,63.08,25.62,16.01,14.95,913.83,458.09,6.21,2.25
1990,1,5,8,3.62,63.08,25.62,16.01,14.95,913.83,458.09,6.21,2.25
1990,1,5,9,3.62,63.08,25.62,16.01,14.95,913.83,458.09,6.21,2.25
1990,1,5,10,3.62,63.08,25.62,16.01,14.95,913.83,458.09,6.21,2.25
1990,1,5,11,3.62,63.08,25.62,16.01,14.95,913.83,458.09,6.21,2.25
1990,1,5,12,3.62,63.08,25.62,16.01,14.95,913.83,458.09,6.21,2.25
1990,1,5,13,3.62,63.08,25.62,16.01,14.95,913.83,458.09,6.21,2.25
1990,1,5,14,3.62,63.08,25.62,16.01,14.95,913.83,458.09,6.21,2.25
1990,1,5,15,3.62,63.08,25.62,16.01,14.95,913.83,458.09,6.21,2.25
1990,1,5,16,3.62,63.08,25.62,16.01,14.95,913.83,458.09,6.21,2.25
1990,1,5,17,3.62,63.08,25.62,16.01,14.95,913.83,458.09,6.21,2.25
1990,1,5,18,3.62,63.08,25.62,16.01,14.95,913.83,458.09,6.21,2.25
1990,1,5,19,3.62,63.08,25.62,16.01,14.95,913.83,458.09,6.21,2.25
1990,1,5,20,3.62,63.08,25.62,16.01,14.95,913.83,458.09,6.21,2.25
1990,1,5,21,3.62,63.08,25.62,16.01,14.95,913.83,458.09,6.21,2.25
1990,1,5,22,3.62,63.08,25.62,16.01,14.95,913.83,458.09,6.21,2.25
1990,1,5,23,3.62,63.08,25.62,16.01,14.95,913.83,458.09,6.21,2.25
1990,1,6,0,3.59,62.8,25.48,15.92,14.93,913.63,457.96,6.09,2.24
1990,1,6,1,3.59,62.8,25.48,15.92,14.93,913.63,457.96,6.09,2.24
1990,1,6,2,3.59,62.8,25.48,15.92,14.93,913.63,457.96,6.09,2.24
1990,1,6,3,3.59,62.8,25.48,15.92,14.93,913.63,457.96,6.09,2.24
1990,1,6,4,3.59,62.8,25.48,15.92,14.93,913.63,457.96,6.09,2.24
1990,1,6,5,3.59,62.8,25.48,15.92,14.93,913.63,457.96,6.09,2.24
1990,1,6,6,3.59,62.8,25.48,15.92,14.93,913.63,457.96,6.09,2.24
1990,1,6,7,3.59,62.8,25.48,15.92,14.93,913.63,457.96,6.09,2.24
1990,1,6,8,3.59,62.8,25.48,15.92,14.93,913.63,457.96,6.09,2.24
1990,1,6,9,3.59,62.8,25.48,15.92,14.93,913.63,457.96,6.09,2.24
1990,1,6,10,3.59,62.8,25.48,15.92,14.93,913.63,457.96,6.09,2.24
1990,1,6,11,3.59,62.8,25.48,15.92,14.93,913.63,457.96,6.09,2.24
1990,1,6,12,3.59,62.8,25.48,15.92,14.93,913.63,457.96,6.09,2.24
1990,1,6,13,3.59,62.8,25.48,15.92,14.93,913.63,457.96,6.09,2.24
1990,1,6,14,3.59,62.8,25.48,15.92,14.93,913.63,457.96,6.09,2.24
1990,1,6,15,3.59,62.8,25.48,15.92,14.93,913.63,457.96,6.09,2.24
1990,1,6,16,3.59,62.8,25.48,15.92,14.93,913.63,457.96,6.09,2.24
1990,1,6,17,3.59,62.8,25.48,15.92,14.93,913.63,457.96,6.09,2.24
1990,1,6,18,3.59,62.8,25.48,15.92,14.93,913.63,457.96,6.09,2.24
1990,1,6,19,3.59,62.8,25.48,15.92,14.93,913.63,457.96,6.09,2.24
1990,1,6,20,3.59,62.8,25.48,15.92,14.93,913.63,457.96,6.09,2.24
1990,1,6,21,3.59,62.8,25.48,15.92,14.93,913.63,457.96,6.09,2.24
1990,1,6,22,3.59,62.8,25.48,15.92,14.93,913.63,457.96,6.09,2.24
1990,1,6,23,3.59,62.8,25.48,15.92,14.93,913.63,457.96,6.09,2.24
1990,1,7,0,3.55,62.53,25.34,15.85,14.92,913.43,457.83,5.99,2.22
1990,1,7,1,3.55,62.53,25.34,15.85,14.92,913.43,457.83,5.99,2.22
1990,1,7,2,3.55,62.53,25.34,15.85,14.92,913.43,457.83,5.99,2.22
1990,1,7,3,3.55,62.53,25.34,15.85,14.92,913.43,457.83,5.99,2.22
1990,1,7,4,3.55,62.53,25.34,15.85,14.92,913.43,457.83,5.99,2.22
1990,1,7,5,3.55,62.53,25.34,15.85,14.92,913.43,457.83,5.99,2.22
1990,1,7,6,3.55,62.53,25.34,15.85,14.92,913.43,457.83,5.99,2.22
1990,1,7,7,3.55,62.53,25.34,15.85,14.92,913.43,457.83,5.99,2.22
1990,1,7,8,3.55,62.53,25.34,15.85,14.92,913.43,457.83,5.99,2.22
1990,1,7,9,3.55,62.53,25.34,15.85,14.92,913.43,457.83,5.99,2.22
1990,1,7,10,3.55,62.53,25.34,15.85,14.92,913.43,457.83,5.99,2.22
1990,1,7,11,3.55,62.53,25.34,15.85,14.92,913.43,457.83,5.99,2.22
1990,1,7,12,3.55,62.53,25.34,15.85,14.92,913.43,457.83,5.99,2.22
1990,1,7,13,3.55,62.53,25.34,15.85,14.92,913.43,457.83,5.99,2.22
1990,1,7,14,3.55,62.53,25.34,15.85,14.92,913.43,457.83,5.99,2.22
1990,1,7,15,3.55,62.53,25.34,15.85,14.92,913.43,457.83,5.99,2.22
1990,1,7,16,3.55,62.53,25.34,15.85,14.92,913.43,457.83,5.99,2.22
1990,1,7,17,3.55,62.53,25.34,15.85,14.92,913.43,457.83,5.99,2.22
1990,1,7,18,3.55,62.53,25.34,15.85,14.92,913.43,457.83,5.99,2.22
1990,1,7,19,3.55,62.53,25.34,15.85,14.92,913.43,457.83,5.99,2.22
1990,1,7,20,3.55,62.53,25.34,15.85,14.92,913.43,457.83,5.99,2.22
1990,1,7,21,3.55,62.53,25.34,15.85,14.92,913.43,457.83,5.99,2.22
1990,1,7,22,3.55,62.53,25.34,15.85,14.92,913.43,457.83,5.99,2.22
1990,1,7,23,3.55,62.53,25.34,15.85,14.92,913.43,457.83,5.99,2.22
1990,1,8,0,3.51,62.26,25.2,15.77,14.9,913.23,457.7,5.88,2.2
1990,1,8,1,3.51,62.26,25.2,15.77,14.9,913.23,457.7,5.88,2.2
1990,1,8,2,3.51,62.26,25.2,15.77,14.9,913.23,457.7,5.88,2.2
1990,1,8,3,3.51,62.26,25.2,15.77,14.9,913.23,457.7,5.88,2.2
1990,1,8,4,3.51,62.26,25.2,15.77,14.9,913.23,457.7,5.88,2.2
1990,1,8,5,3.51,62.26,25.2,15.77,14.9,913.23,457.7,5.88,2.2
1990,1,8,6,3.51,62.26,25.2,15.77,14.9,913.23,457.7,5.88,2.2
1990,1,8,7,3.51,62.26,25.2,15.77,14.9,913.23,457.7,5.88,2.2
1990,1,8,8,3.51,62.26,25.2,15.77,14.9,913.23,457.7,5.88,2.2
1990,1,8,9,3.51,62.26,25.2,15.77,14.9,913.23,457.7,5.88,2.2
1990,1,8,10,3.51,62.26,25.2,15.77,14.9,913.23,457.7,5.88,2.2
1990,1,8,11,3.51,62.26,25.2,15.77,14.9,913.23,457.7,5.88,2.2
1990,1,8,12,3.51,62.26,25.2,15.77,14.9,913.23,457.7,5.88,2.2
1990,1,8,13,3.51,62.26,25.2,15.77,14.9,913.23,457.7,5.88,2.2
1990,1,8,14,3.51,62.26,25.2,15.77,14.9,913.23,457.7,5.88,2.2
1990,1,8,15,3.51,62.26,25.2,15.77,14.9,913.23,457.7,5.88,2.2
1990,1,8,16,3.51,62.26,25.2,15.77,14.9,913.23,457.7,5.88,2.2
1990,1,8,17,3.51,62.26,25.2,15.77,14.9,913.23,457.7,5.88,2.2
1990,1,8,18,3.51,62.26,25.2,15.77,14.9,913.23,457.7,5.88,2.2
1990,1,8,19,3.51,62.26,25.2,15.77,14.9,913.23,457.7,5.88,2.2
1990,1,8,20,3.51,62.26,25.2,15.77,14.9,913.23,457.7,5.88,2.2
1990,1,8,21,3.51,62.26,25.2,15.77,14.9,913.23,457.7,5.88,2.2
1990,1,8,22,3.51,62.26,25.2,15.77,14.9,913.23,457.7,5.88,2.2
1990,1,8,23,3.51,62.26,25.2,15.77,14.9,913.23,457.7,5.88,2.2
1990,1,9,0,3.48,62,25.06,15.69,14.88,913.03,457.57,5.79,2.19
1990,1,9,1,3.48,62,25.06,15.69,14.88,913.03,457.57,5.79,2.19
1990,1,9,2,3.48,62,25.06,15.69,14.88,913.03,457.57,5.79,2.19
1990,1,9,3,3.48,62,25.06,15.69,14.88,913.03,457.57,5.79,2.19
1990,1,9,4,3.48,62,25.06,15.69,14.88,913.03,457.57,5.79,2.19
1990,1,9,5,3.48,62,25.06,15.69,14.88,913.03,457.57,5.79,2.19
1990,1,9,6,3.48,62,25.06,15.69,14.88,913.03,457.57,5.79,2.19
1990,1,9,7,3.48,62,25.06,15.69,14.88,913.03,457.57,5.79,2.19
1990,1,9,8,3.48,62,25.06,15.69,14.88,913.03,457.57,5.79,2.19
1990,1,9,9,3.48,62,25.06,15.69,14.88,913.03,457.57,5.79,2.19
1990,1,9,10,3.48,62,25.06,15.69,14.88,913.03,457.57,5.79,2.19
1990,1,9,11,3.48,62,25.06,15.69,14.88,913.03,457.57,5.79,2.19
1990,1,9,12,3.48,62,25.06,15.69,14.88,913.03,457.57,5.79,2.19
1990,1,9,13,3.48,62,25.06,15.69,14.88,913.03,457.57,5.79,2.19
1990,1,9,14,3.48,62,25.06,15.69,14.88,913.03,457.57,5.79,2.19
1990,1,9,15,3.48,62,25.06,15.69,14.88,913.03,457.57,5.79,2.19
1990,1,9,16,3.48,62,25.06,15.69,14.88,913.03,457.57,5.79,2.19
1990,1,9,17,3.48,62,25.06,15.69,14.88,913.03,457.57,5.79,2.19
1990,1,9,18,3.48,62,25.06,15.69,14.88,913.03,457.57,5.79,2.19
1990,1,9,19,3.48,62,25.06,15.69,14.88,913.03,457.57,5.79,2.19
1990,1,9,20,3.48,62,25.06,15.69,14.88,913.03,457.57,5.79,2.19
1990,1,9,21,3.48,62,25.06,15.69,14.88,913.03,457.57,5.79,2.19
1990,1,9,22,3.48,62,25.06,15.69,14.88,913.03,457.57,5.79,2.19
1990,1,9,23,3.48,62,25.06,15.69,14.88,913.03,457.57,5.79,2.19
1990,1,10,0,3.45,61.75,24.93,15.62,14.87,912.83,457.44,5.69,2.17
