Year,Month,Day,Hour,HouayHo,NamNgum2,NamNgum1,NamLeuk,NamMang3,NamTheun2,TheunHinboun,Xeset1,Xeset2
1978,1,1,0,18.96,86.66,28.87,55.06,15.74,916.63,0,37.58,5.33
1978,1,1,1,18.96,86.66,28.87,55.06,15.74,916.63,0,37.58,5.33
1978,1,1,2,18.96,86.66,28.87,55.06,15.74,916.63,0,37.58,5.33
1978,1,1,3,18.96,86.66,28.87,55.06,15.74,916.63,0,37.58,5.33
1978,1,1,4,18.96,86.66,28.87,55.06,15.74,916.63,0,37.58,5.33
1978,1,1,5,18.96,86.66,28.87,55.06,15.74,916.63,0,37.58,5.33
1978,1,1,6,18.96,86.66,28.87,55.06,15.74,916.63,0,37.58,5.33
1978,1,1,7,18.96,86.66,28.87,55.06,15.74,916.63,0,37.58,5.33
1978,1,1,8,18.96,86.66,28.87,55.06,15.74,916.63,0,37.58,5.33
1978,1,1,9,18.96,86.66,28.87,55.06,15.74,916.63,0,37.58,5.33
1978,1,1,10,18.96,86.66,28.87,55.06,15.74,916.63,0,37.58,5.33
1978,1,1,11,18.96,86.66,28.87,55.06,15.74,916.63,0,37.58,5.33
1978,1,1,12,18.96,86.66,28.87,55.06,15.74,916.63,0,37.58,5.33
1978,1,1,13,18.96,86.66,28.87,55.06,15.74,916.63,0,37.58,5.33
1978,1,1,14,18.96,86.66,28.87,55.06,15.74,916.63,0,37.58,5.33
1978,1,1,15,18.96,86.66,28.87,55.06,15.74,916.63,0,37.58,5.33
1978,1,1,16,18.96,86.66,28.87,55.06,15.74,916.63,0,37.58,5.33
1978,1,1,17,18.96,86.66,28.87,55.06,15.74,916.63,0,37.58,5.33
1978,1,1,18,18.96,86.66,28.87,55.06,15.74,916.63,0,37.58,5.33
1978,1,1,19,18.96,86.66,28.87,55.06,15.74,916.63,0,37.58,5.33
1978,1,1,20,18.96,86.66,28.87,55.06,15.74,916.63,0,37.58,5.33
1978,1,1,21,18.96,86.66,28.87,55.06,15.74,916.63,0,37.58,5.33
1978,1,1,22,18.96,86.66,28.87,55.06,15.74,916.63,0,37.58,5.33
1978,1,1,23,18.96,86.66,28.87,55.06,15.74,916.63,0,37.58,5.33
1978,1,2,0,7.78,85.44,28.62,54.91,15.7,916.46,0,37.88,6.55
1978,1,2,1,7.78,85.44,28.62,54.91,15.7,916.46,0,37.88,6.55
1978,1,2,2,7.78,85.44,28.62,54.91,15.7,916.46,0,37.88,6.55
1978,1,2,3,7.78,85.44,28.62,54.91,15.7,916.46,0,37.88,6.55
1978,1,2,4,7.78,85.44,28.62,54.91,15.7,916.46,0,37.88,6.55
1978,1,2,5,7.78,85.44,28.62,54.91,15.7,916.46,0,37.88,6.55
1978,1,2,6,7.78,85.44,28.62,54.91,15.7,916.46,0,37.88,6.55
1978,1,2,7,7.78,85.44,28.62,54.91,15.7,916.46,0,37.88,6.55
1978,1,2,8,7.78,85.44,28.62,54.91,15.7,916.46,0,37.88,6.55
1978,1,2,9,7.78,85.44,28.62,54.91,15.7,916.46,0,37.88,6.55
1978,1,2,10,7.78,85.44,28.62,54.91,15.7,916.46,0,37.88,6.55
1978,1,2,11,7.78,85.44,28.62,54.91,15.7,916.46,0,37.88,6.55
1978,1,2,12,7.78,85.44,28.62,54.91,15.7,916.46,0,37.88,6.55
1978,1,2,13,7.78,85.44,28.62,54.91,15.7,916.46,0,37.88,6.55
1978,1,2,14,7.78,85.44,28.62,54.91,15.7,916.46,0,37.88,6.55
1978,1,2,15,7.78,85.44,28.62,54.91,15.7,916.46,0,37.88,6.55
1978,1,2,16,7.78,85.44,28.62,54.91,15.7,916.46,0,37.88,6.55
1978,1,2,17,7.78,85.44,28.62,54.91,15.7,916.46,0,37.88,6.55
1978,1,2,18,7.78,85.44,28.62,54.91,15.7,916.46,0,37.88,6.55
1978,1,2,19,7.78,85.44,28.62,54.91,15.7,916.46,0,37.88,6.55
1978,1,2,20,7.78,85.44,28.62,54.91,15.7,916.46,0,37.88,6.55
1978,1,2,21,7.78,85.44,28.62,54.91,15.7,916.46,0,37.88,6.55
1978,1,2,22,7.78,85.44,28.62,54.91,15.7,916.46,0,37.88,6.55
1978,1,2,23,7.78,85.44,28.62,54.91,15.7,916.46,0,37.88,6.55
1978,1,3,0,6.42,84.25,28.38,54.75,15.67,916.29,0,28.13,4.46
1978,1,3,1,6.42,84.25,28.38,54.75,15.67,916.29,0,28.13,4.46
1978,1,3,2,6.42,84.25,28.38,54.75,15.67,916.29,0,28.13,4.46
1978,1,3,3,6.42,84.25,28.38,54.75,15.67,916.29,0,28.13,4.46
1978,1,3,4,6.42,84.25,28.38,54.75,15.67,916.29,0,28.13,4.46
1978,1,3,5,6.42,84.25,28.38,54.75,15.67,916.29,0,28.13,4.46
1978,1,3,6,6.42,84.25,28.38,54.75,15.67,916.29,0,28.13,4.46
1978,1,3,7,6.42,84.25,28.38,54.75,15.67,916.29,0,28.13,4.46
1978,1,3,8,6.42,84.25,28.38,54.75,15.67,916.29,0,28.13,4.46
1978,1,3,9,6.42,84.25,28.38,54.75,15.67,916.29,0,28.13,4.46
1978,1,3,10,6.42,84.25,28.38,54.75,15.67,916.29,0,28.13,4.46
1978,1,3,11,6.42,84.25,28.38,54.75,15.67,916.29,0,28.13,4.46
1978,1,3,12,6.42,84.25,28.38,54.75,15.67,916.29,0,28.13,4.46
1978,1,3,13,6.42,84.25,28.38,54.75,15.67,916.29,0,28.13,4.46
