Year,Month,Day,Hour,Sirindhorn,BangLangDam,BhumibolDam,ChulabhornDam,KaengKrachanDam,KiridharnDam,LamTakhongJVDam,PakMunDam,RajjaprabhaDam,SirikitDam,SrinagarindDam,ThungNaDam,UbolratanaDam,VajiralongkornDam
1990,1,1,0,6.6,0,167.7,7.9,12.2,8.2,73,4.9,0,132.7,102.9,0.4,11.7,0
1990,1,1,1,6.6,0,167.7,7.9,12.2,8.2,73,4.9,0,132.7,102.9,0.4,11.7,0
1990,1,1,2,6.6,0,167.7,7.9,12.2,8.2,73,4.9,0,132.7,102.9,0.4,11.7,0
1990,1,1,3,6.6,0,167.7,7.9,12.2,8.2,73,4.9,0,132.7,102.9,0.4,11.7,0
1990,1,1,4,6.6,0,167.7,7.9,12.2,8.2,73,4.9,0,132.7,102.9,0.4,11.7,0
1990,1,1,5,6.6,0,167.7,7.9,12.2,8.2,73,4.9,0,132.7,102.9,0.4,11.7,0
1990,1,1,6,6.6,0,167.7,7.9,12.2,8.2,73,4.9,0,132.7,102.9,0.4,11.7,0
1990,1,1,7,6.6,0,167.7,7.9,12.2,8.2,73,4.9,0,132.7,102.9,0.4,11.7,0
1990,1,1,8,6.6,0,167.7,7.9,12.2,8.2,73,4.9,0,132.7,102.9,0.4,11.7,0
1990,1,1,9,6.6,0,167.7,7.9,12.2,8.2,73,4.9,0,132.7,102.9,0.4,11.7,0
1990,1,1,10,6.6,0,167.7,7.9,12.2,8.2,73,4.9,0,132.7,102.9,0.4,11.7,0
1990,1,1,11,6.6,0,167.7,7.9,12.2,8.2,73,4.9,0,132.7,102.9,0.4,11.7,0
1990,1,1,12,6.6,0,167.7,7.9,12.2,8.2,73,4.9,0,132.7,102.9,0.4,11.7,0
1990,1,1,13,6.6,0,167.7,7.9,12.2,8.2,73,4.9,0,132.7,102.9,0.4,11.7,0
1990,1,1,14,6.6,0,167.7,7.9,12.2,8.2,73,4.9,0,132.7,102.9,0.4,11.7,0
1990,1,1,15,6.6,0,167.7,7.9,12.2,8.2,73,4.9,0,132.7,102.9,0.4,11.7,0
1990,1,1,16,6.6,0,167.7,7.9,12.2,8.2,73,4.9,0,132.7,102.9,0.4,11.7,0
