Year,Month,Day,Hour,HouayHo,NamNgum2,NamNgum1,NamLeuk,NamMang3,NamTheun2,TheunHinboun,Xeset1,Xeset2
2005,1,1,0,11.7,88,27.8,20.8,15.4,921.4,440,25.3,4.5
2005,1,1,1,11.7,88,27.8,20.8,15.4,921.4,440,25.3,4.5
2005,1,1,2,11.7,88,27.8,20.8,15.4,921.4,440,25.3,4.5
2005,1,1,3,11.7,88,27.8,20.8,15.4,921.4,440,25.3,4.5
2005,1,1,4,11.7,88,27.8,20.8,15.4,921.4,440,25.3,4.5
2005,1,1,5,11.7,88,27.8,20.8,15.4,921.4,440,25.3,4.5
2005,1,1,6,11.7,88,27.8,20.8,15.4,921.4,440,25.3,4.5
2005,1,1,7,11.7,88,27.8,20.8,15.4,921.4,440,25.3,4.5
2005,1,1,8,11.7,88,27.8,20.8,15.4,921.4,440,25.3,4.5
2005,1,1,9,11.7,88,27.8,20.8,15.4,921.4,440,25.3,4.5
2005,1,1,10,11.7,88,27.8,20.8,15.4,921.4,440,25.3,4.5
2005,1,1,11,11.7,88,27.8,20.8,15.4,921.4,440,25.3,4.5
2005,1,1,12,11.7,88,27.8,20.8,15.4,921.4,440,25.3,4.5
2005,1,1,13,11.7,88,27.8,20.8,15.4,921.4,440,25.3,4.5
2005,1,1,14,11.7,88,27.8,20.8,15.4,921.4,440,25.3,4.5
2005,1,1,15,11.7,88,27.8,20.8,15.4,921.4,440,25.3,4.5
2005,1,1,16,11.7,88,27.8,20.8,15.4,921.4,440,25.3,4.5
2005,1,1,17,11.7,88,27.8,20.8,15.4,921.4,440,25.3,4.5
2005,1,1,18,11.7,88,27.8,20.8,15.4,921.4,440,25.3,4.5
2005,1,1,19,11.7,88,27.8,20.8,15.4,921.4,440,25.3,4.5
2005,1,1,20,11.7,88,27.8,20.8,15.4,921.4,440,25.3,4.5
2005,1,1,21,11.7,88,27.8,20.8,15.4,921.4,440,25.3,4.5
2005,1,1,22,11.7,88,27.8,20.8,15.4,921.4,440,25.3,4.5
2005,1,1,23,11.7,88,27.8,20.8,15.4,921.4,440,25.3,4.5
2005,1,2,0,11.3,85.5,27.6,20.6,15.4,921.2,440,23,4.4
2005,1,2,1,11.3,85.5,27.6,20.6,15.4,921.2,440,23,4.4
2005,1,2,2,11.3,85.5,27.6,20.6,15.4,921.2,440,23,4.4
2005,1,2,3,11.3,85.5,27.6,20.6,15.4,921.2,440,23,4.4
2005,1,2,4,11.3,85.5,27.6,20.6,15.4,921.2,440,23,4.4
2005,1,2,5,11.3,85.5,27.6,20.6,15.4,921.2,440,23,4.4
2005,1,2,6,11.3,85.5,27.6,20.6,15.4,921.2,440,23,4.4
2005,1,2,7,11.3,85.5,27.6,20.6,15.4,921.2,440,23,4.4
2005,1,2,8,11.3,85.5,27.6,20.6,15.4,921.2,440,23,4.4
